,username,tweet,cluster
9883,AliciaHenrikson,Dave Matthew s Band this weekend  ah I cannot wait  followed by boyfriends birthday ,20
9952,AlieTheAlien,@brianperaza Happy birthday to your girl  ,20
10035,AlisDoesDresses,My poor baby pinched her nerve at cheerleading practice  I feel so bad for her  She is not a crier and she cried it hurt so bad   @MomDot Happy Birthday  I am well into my 30 s   it s not a bad place to be  Much better than the alternative  @ResourcefulMom Have a Magical time  Watching old movies and working  My exciting life ,20
10286,All_Time_KyLee,FML  ATL on MTV   i m happy for them but itbstill makes me sad  FML  ATL on MTV   I m happy for them  but it still makes me sad ,20
10432,Allie1138,was at a surprise party for my pal Mike  Happy Birthday ya old fart  Great food  folks  amp  fun    ,20
10443,AllieAnders,Happy birthday for real this time  Kris  Hope you have a great day  The sun is shining over here so hope it is for you too  ,20
10561,AllisonBarnaby,birthday presents make me happy ,20
10744,Ally_Jade,@Jed123AndIn    yay for my birthday night  drag scott sam max etc along too if they fancy it  should be pretty damn good  is birthday girl  sweeeeeeet ,20
10859,AlmostFamous_IB,@mileycyrus Are you kidding me   be happy  life is beautiful and you only get to live it once ,20
10871,AloNe_I_BReAk,@Kornspace No Happy Birthday to Head  huh ,20
10965,Alpiet,can t believe I forgot last friday was dads birthday     I m a horrible son   ,20
11006,Altece,finished BIOSHOCK  had the happy ending  wanna play more  lost track of time    goin  ta bed now   still happy I beat BIOSHOCK  saw UP it was verry good i loved it ,20
11076,AlwaySandra,It s rainin outside    I want the typical summer weather     Listenin to Poker Face by @ladygaga  I love all her songs  watching 17 again  On the phone with my grandma    @AnnetteStatus happy birthday  if you are a niley supporter  please watch this vid  http   bit ly TZ08N,20
11158,AlyS33,celebrating the day after my birthday  happy friday   Got my new iPod   @Ana M Romero ohhh yeah  @Ana M Romero I m sorry then  Next time  ,20
11209,Alys123,so bummed shes gonna have to spend most of her birthday alone in college  lammmee ,20
11318,AlyssaLovesYou2,Birthday was fun I suppose  ,20
11327,AlyssaMarie15,@taylordemille me either its happy    yet sad  nose is sore ,20
11537,AmandaBreach,Happy birthday Mr McFarland   xx,20
11610,AmandaIsmail,Happy Birthday Leia  Sorry I can t be there  Better get your ass back here coughing  @weshotthemoon I ve heard your music ,20
11626,AmandaK51,Is soo happy it s undescribable   My dream has comr true ,20
11909,Amandfly,@joebrooksmusic happy birthday Joe  lt 3 I wish you a very good day  xo,20
11990,AmauryLove,My birthday is now over  ,20
12074,AmberAug,@Michelle Wright Happy Birthday     Have a great time on your trip ,20
12139,AmberLaCombe,About to take my horrible math test  Class then tomorrow is my birthday      It s @brittanydaly birthday today  ,20
12285,Ambersonian,@SteveIsaacs Serious bummer about your  cam  People are so shady     On a brighter note  have a great time @ NINJA  It s a hell of a show  Poor kid sprained his shoulder by doin too many hand head stands   today s gonna b a mellow day    @DisciplineCC uh oh  i mustve missed something  u got in a wreck  were u hurt    @rockingla have a great rest of ur day   @theamazingpeebs happy birthday   @Yoli1 thanks Yol   I think that has to be my new nickname for you  haha  Your txt made me feel better  @davenavarro6767 Cool interview w  Dono  talks about your philosophy on life round 6 45 in    http   bit ly Q9NIM  Happy Bday again  ,20
12317,Ambluc,@Micherlou Thanks  for recording    yeah wasn t going to bother   but chris got it for me  @Micherlou @khjort 100 tweets  aren t you guys lucky for me to include you in this momentious occasion lol @pjhelliar Happy Birthday ,20
12419,AmeliaW00d,@joshuatisdale I got my new one  and its not telling me when I have  a new text or the names only the numbers  happy monday  I haven t tweeted this all weekend  but HAPPY SUNDAY  ,20
12461,AmericanLatina,@jennifervides glad to hear the birthday weekend in Miami was a blast ,20
12854,AmyCleverBlonde,is shattered but happy that she completed the Race for Life  ,20
12885,AmyElizabethox,moms birthday today ,20
13085,AmyScutts,Just saw a sonic the hedgehog balloon  I kinda want one  Didn t get any balloons for my birthday  Of a birthday cake     Can t wait to use her Freespirit discount ,20
13220,AmyjoJohnson22,I cooked a fabulous meal  I am now full and happy  ,20
13310,AmzziiANCHOR,I Stubbed My Tow Three Times Today Already   N I Tripped And Pulled My Akeleez Tenden Muscle in My Ankle  N Fell On My Arm   N  @SammSeduction Happy Birthday   I ve Had This Sticker On My Face For Twenty Four Hours   I Think  o ,20
13333,AnEMom,It s officially the weekend         SO happy ,20
13402,AnaBrett,@sobanashakti you are so welcome  I am so happy to hear you are feeling great ,20
13530,AnaisFab,@SamSassy I m gonna miss you sooo much tonight  Happy Birthday won t be the same  @SamSassy happy birthday my Sam jam  we loooove you,20
13891,AndreaDumon,up and attem   Happy Sunday everyone   Off to do some cardio ,20
13893,AndreaFaz,back from mexico  flu free  alive  and happy ,20
13983,Andrea_RN,is excited for Jessica s White Trash Superhero Bash Extravaganza   Just the name of it makes me laugh     Happy Birthday Jessie   ,20
13998,Andreaamartinez,Thinking what should be good for my birthday   maybe a party and then sleepover  not bad huh ,20
14164,AndrewLH90,shit so happy it s it s it s     just i m happy ,20
14378,AndyCatsimanes,@shoemoney Happy Anniversary  Tuesday was 8 years for us ,20
14594,AngGraham,Going for my first swim in months  How many laps will I do  I m thinking 10 tops  @PapaLazarou aha  2 points to Ang  0 to Kilian  I m getting better at this  @gmaninc as if you re only 33   @Gilvers birthday  Happy birthday  Looks like the drinks are on us this Thursday ,20
14733,AngelPoyaoan,is getting ready for tepanyaki tonight    Happy Birthday Nay  amp  Mike ,20
14930,Angeleenie,isn t going to Vegas in July after all    Floyd Mayweather has a broken rib  @trent reznor happy birthday   see you tomorrow  hopefully   @indiequick   nice goin  The Devil and Daniel Johnston now    The Edison tonight ,20
15120,AngelxDelight,very happy with the spongebob bedroom i ve done today for my littleman  Nothing better than seeing your babies happy ,20
15144,Angharad__,loves this sun  wrk 2day but can t complain  happy happy ,20
15233,Angie_Kayyy,@howiedrummond Happy Birthday ,20
15371,Anibla,Days off fly by too fast  @trent reznor Happy birthday ,20
15435,AnimeGoddess,Irish pub for breakfast   Makes me happy for so many reasons ,20
15452,Animegrl12,Everyone is happy with a smiley face  ,20
15453,Animelover111,@PhallicWorship yeah  woo sex dreams  I hope you two can work it out and be happy again like in highschool  you were happy then right ,20
15624,AnnGentile,Yaaawwwnnn     Heading out to the gym  then off to work  Happy Monday  ,20
15683,Anna2011,Happy Easter to all the Ukrainians out there ,20
15765,AnnaGonzalez,Happy Birthday my fellow gemini @mjaphet  have a wonderful day    ,20
15850,AnnaPaulaFOB,@petewentz petewentz 3 days for your birthday ,20
15911,Anna_J_Thomas,Wolverine movie was gooood  Remy Lebeau   oh my   epic WIN  Their bad guy was a epic fail though  All in all impressed  @GeekSyndicate Happy Birthday Barry ,20
15919,Anna_Mango,not happy about leaving arizona ,20
16029,Annatuush,@Izadi happy birthday    Why is it so bad  ,20
16385,AnnisaKamsani,Happy for you pabo   amp  today is your hubby babi s birthday Happy birthday to him garage   Haha  love ya lots ,20
16523,AnsticeJade,@TalindaB I d go with the jeans and the blouse  Stylish but classy  Always the best  Thanks for all the #followfriday love  Here s another for you guys #followfriday @MachineShopMKTG  Enjoy Happy birthday to my mommy  Everyone tell her happy bday    Heading off to have a nap while Emily is at work  I ll probably only be back on once before the flight  T minus 13 hours ,20
16654,Anthonygallina,Happy birthday to one of my dear friends AICYD    sorry I couldn t make it tonight   Hope you had fun  ,20
16738,AntoniaCarlotta,@andreakelley aww  you will be gone for my birthday ,20
17155,AprilMWilliams,@biznaz Happy Birthday  Wishing you a day with of Aloha  and chocolate cake  ,20
17285,AraSuperstar,Happy sunny Sunday  ,20
17604,ArianneNoelle,Expecting nothing less than greatness from a great God  Psalm 5 3  Happy Friday  ,20
17695,Arielx3,my birthday is in 4 days  my birthday is in 2 days ,20
17740,Arinsky,Just got back from kemang  capeeeek dan besok ujian accounting dan economics  aaaaaaah males deh  Starbuck bring your own tumbler jadi setengah harga loh  Have a plan going to janet s gaga birthday party tonight at lollita  kemang  Yeay  Happy birthday my janette ,20
17803,Arkinsaw,preparing for presentation   not happy ,20
17940,AroundA,are happy to be the winners of the rock contest  Thank you guys  ,20
18402,AshNiem,The Maine always make me happy ,20
18640,AshleeHawaii,Happy birthday to you  Happy birthday to you  Happy birthday  dear Skyler  Happy birthday to you ,20
18820,AshleyBrown94,@maxchangmin JaeJoong  Please read this   http   dbsk weebly com  it s important     reply when you can  Sarang Hae Yo   lt 3 lt 3 lt 3 lt 3 lt 3 @tvxquknow U know  It s my birthday today  I d love it if DBSK could say happy birthday  I wish the best of luck for the future  hwaiting  @maxchangmin Max  It s my birthday today  I d love it if DBSK could say happy birthday  I wish the best of luck for the future  hwaiting ,20
18905,AshleyJamess,@Ieuuu I am gutted I won t be here for Ambers real birthday now ,20
18936,AshleyLatona,@ManMadeMoon someone as successful as you shouldn t be feeling down  Happy Birthday  ,20
19099,Ashley_Boasso,UGH I am NOT gonna make it to Starbucks 2day I am so not happy ,20
19116,Ashley_Jayne,@ spencermitchell   did you get my birthday text  ,20
19192,AshleysCorner,Hello World  So happy  This is my first Post ,20
19371,Asia_F_Baby,Birthday 2morrow ooooawwwww ,20
19414,AskDKLive,Today is @jimmydavis birthday    make sure u wish him a happy birthday and tell him how awesome he is    he would like that ,20
19419,AskLadyJoan,It s My Birthday happy Birthday to Me   ,20
19470,Aspenluvsmusic,happy monday  ,20
19480,AspiringAndy,@MattyFTM Happy Birthday ,20
19654,Athos1,I am so happy my Red Wings won game 5      I m goin to bed happy  ,20
19730,Atomsk333,And here comes mr chatterbox to ruin my happy   I ended up bumming a ride from my mom  I hate doing it  but she s heading the same way  and I had to get to class   stupid late bus  I didn t even get to eat the toast  It had plastic all over it   @Panic4Me Wish your mom a happy mothers day and give her a hug  That will definitely make you feel better  Her too   Hot chocolate  the ultimate energy drink   Oho  He s not on his phone for once   Iced tea makes me happy   http   twitpic com 6iyqm,20
19938,AudreyThompson,leaving to go to Jude s first birthday party ,20
20111,AuroraDiaz,Good morning planet earth and Happy Birthday Big Ben ,20
20126,AuroraWytch,hairdryer blew up   not a happy ,20
20448,Avenew,Happy Birthday Mom  Too bad I can t be back in Illinois to celebrate  @krla3 ahhhhh  Cupcakes   miss you ,20
20587,Awatadashii,Sucks when you have days off and you have nothin to do  Happy  waiting  but happy  ,20
20930,Azeem786,is enjoying his 18th birthday ,20
20995,AzrielleLorin,Is feeling extremely happy for some reason  ,20
21172,BAMitsKATY,Still ill  took day off school and I have a major blocked nose   x Going for my sister s birthday lunch   Happy 18th Holly xxx,20
21321,BBunnny,@kevincanlas Happy Birthday  Love you  ,20
21425,BEADDICT,I am SO happy to have Friday OFF     And to have an ALL Weeekend with BE and Leslie   Ya    Couldn t ask for more   ,20
21698,BKilby,Happy birthday to me  ,20
21734,BLGerig,Thanks for all of the birthday wishes  I had a great day  even if it was the first birthday I had to work ,20
21791,BMK812,@Skunkie He needs to use money management software  but he wont   @violinistfreak Happy Birthday    New Adium update  woot ,20
21848,BNeezy10,I miss Raquel and sam next years grad  Is going TO be hard  Happy birthday to my best friend robert McNeil  @KatieeSmith  don t cry keep yo head up ,20
21886,BOOGIELUVSONGZ,@DaRealBelinda  okay   i guess i can do that I think I gots the swine    or something I feel like total and complete SHIT  Stil @ school   momma was not having it this morning  @akiratorii Happy Birthday  Hope you have a greay day and God Bless  @SooSpecial If you say so      @MsLaurenLondon Your TRUE fans love you no matter what  We re happy if you re happy   contrary to popular belief   Love Ya @SongzYuuup @delante Congratulations to the both of you ,20
22102,BSav21,Happy sunshine day ,20
22203,BUZZY_JELLYFISH,BOREEEEEEEEEEEEEEEED        Not happy ,20
22311,B_Runk,thinks its lovely that out of the blue a memory comes to you that you d completely forgotten   and it makes you happy ,20
22397,BabalooBlue,@Kal Penn arrrggghhh  and I hadn t seen last night s episode yet  Pity to lose you  though   @koriannespeaks Happy Birthday Missus  Hope you have a good day today  Once you re gone to bed and woke up again  that is   @gomeztheband Wow  hope you can while away the time  I was born near Cologne  say Hi to my old home for me  ,20
22548,BabyGirlJana,birthday birthday its my birthday ,20
22903,Bah_Howard,@asinclairharris   Happy #fletcherday  ,20
22909,BaharAzeri,@samiyusuf Welcome back my beloved brother Happy to see you here ,20
22935,Baileeeee,Happy happy happy  i ve had a wonderful day  I hope all is well with everyone  Goodnight ,20
22976,Baileybrand,Special happy birthday wishes to @mrslesha857 and wish you many more ,20
23088,Ballyer_Knacker, lt b gt Happy 108th Birthday Ed  P God So Tired  Tests Over In 5 Days  Then Hitting LAX Airport In 18 Days  x Omg Having A Moment Listning To Robert Pattinson I Am Broken   His Voice Is So Unique  Umm Coco Pops At Half 12  Bad Idea  ,20
23687,Basicme71294,4 days until Janell s birthday  I cant believe im going tomiss it  4 days until Janell s birthday  I cant believe im going to miss it  I never thought I d say this but now its like I miss Ronell being up with me at night  I think he feels the same way  Janell  s birthday is an hour and 16 minutes away  I m not goin to be there to celebrate it wit her  ,20
23797,BatmanMike,@LittleGigiGirl Happy Birthday      ,20
23998,BeBongGon,@jimmychick Happy Birthday ,20
24049,BeYooTiFuLgirL,Partyyy time    Happy Birthday Sharon  http   twitpic com 3j2da,20
24085,BeachBunnyBrity,relaxing   happy birthday dad   ,20
24348,BeautifulLydia,So my birthday is on Friday and STILL no plans ,20
24376,Beautifullsoull,Cant wait to hangout with the ones i  lt 3 tonight   Soooo not ready for the drive that awaits me tomorrow  ugh  on the other hand  excited bout seeing kenny n the girls   Happy birthday to my baby max   hating this drive already  ugh  why cant cs be closer to the valley    ,20
24451,Bebeblueyez17,happy  life is hectic but at least i got him to come along for the ride,20
24461,Bebo212,@crazy ettenna Hey sis happy birthday i hope all your wishes come true i love you i hope you have a good day today ,20
24594,BeccaOo,is happy with life at the moment  hope it stays that way  ,20
24599,BeccaRhodes,has to go and buy her birthday cake in a bit ,20
24818,Beckssssxo,@RobPattinson  Happy almost birthday   btw when are you back in the uk  WE MISS YOU    ,20
24992,BecomingBella,there ll be an update on Tay  amp  Selena  eew  tomorrow on @LaineyGossip   ahh i m gonna be brokenhearted @mitchelmusso I REALLY WANT TO TALK WITH YOU MITCH  but I live in Indonesia  I cant call you  at least  give me a shoutout please    @dolittledoliet OH MY GOSH  yang mau dikash nama Rob itu  Oh my    @LionEdward I can t  I m on mobile  @HilaryADuff hey Hilary are you going to make a new album   I heart YOU  @Savvygrl7 cool   ahhaha what movement      @ZaraZombie yeaps  this will take forever  OHGAWSH  I can t wait for MTV MOVIE AWARDS   go go twilight  amp  amp  @mileycyrus @BarbieGoesRetro totally  hahha    am listenin to it right noww YEAY NOODLES ftw  hhaha  @JacobWolfe Jacob  How are you    ALMOST 2000 UPDATES  WOOOOOOHOOOO  @leonorawrr LMAO  queenbee of korea  tsktsk    creepy   Creepy ALAY   braceletny nga apa quot  kan  ketauan dy you bsa dibaweln loh hha  kddng just woke up and im gonna recharge my battery   hellouuuu tweeple  i m really excited for the trailer omg  @ Jacob 2011  I see   if you re going to have a child  do you have names in mind already   @ Jacob 2011  lol  you should start thinking of names  yknow   @I SparkleForYou @CullenPixie @EdwardVampire follow back please   love you  Bella   @Ifith yeap  i love the narnia series    C S Lewis rocks  ada unsr k kristenan nya  @LionEdward same here  thanks   what are you doing  are you busy   @RyanSeacrest hey Ryan its my birthday today I hope you can wish me a happy birthday   i asked my idols to wish me a happy birthday  guess what  peter facinelli twwet back     irl @mileycyrus hey miley its my birthday  i hope you could wish me a happy birthday   YAY  finally  transfered succesfully  haha    i looev you all   lt 33 @CullenPixie hey alice   does anyone ever took a choco bath   I can t wait for HOLIDAY   let s get tan ned  going off now     suddenly i got too lazy to tweet   i ll catch you tweeps later    toodles  @nessiecullen12 I wasn t mad at you hun  Why should I   @celinexcullen hey  im doing good and you   uhm sorry but do i know you  i wont forget the time @peterfacinelli tweeted me and greeted me a happy birthday   Okay i ve replied to all @replies     now its time to update my itunes  anyone has a good song to hear   let me know   follow my husband @EdwardCullen 10   Twilight is on trending topics   whoever reads this   FOLLOW ME   @wdwdisneyland yeah   where are they  Some rumors said that Rob is dating Kris   aww finally  Hahaha    lt 3 x,20
25022,Bedelly09,I just had the best weekend of my life    Super happy    5 days till the beach ,20
25288,Bekah_pickle,Another grey hair  I m not very happy about this,20
25333,Bekxs,@denyu happy happy like this ,20
25586,BellainRosa,TGIF   Happy Friday and Happy Labor Day wknd  Be safe  ,20
25665,BelleyJoe,@MelissaEGilbert How was Dakota s birthday  ,20
25945,BenitoBjj,happy birthday myself ,20
26170,BernardDelmundo,@ReeceReece cool  tell her I said happy bday ,20
26573,Bethechange7,@trent reznor  Happy Happy Birthday   ,20
26621,Bethums95,Birthday in ONE day  ,20
26677,BetsyLoue,Woohoo my birthday today Kids brought me breakfast in bed Bowl of froot loops LOL  and some toast and juice     sun is shinning  great day @krkljmc4e Happy 3rd Birthday to the little guy  Such a cool age Enjoy him they grow up fast ,20
26730,BettyElectro,@AshingtonRave I just want music  itunes no love me no more hahah  how are you doing missy  Has just won tickets to see Bat For Lashes  woo  happy happy Betty,20
26760,Betulk,eagle just made me a very happy woman  ,20
26773,BevBeaver,Wants to go back homee  @nhoustonreed  Happy birthday from here in Indonesia ,20
27080,Bianca_Simona_B,I m so happy there s nobody in my place  instead of me ,20
27129,Bichareh,@breatheheavycom happy birthday to breatheheavy  ,20
27612,Bill_mynamesake,SKITTLES  Happy me  I havent sleep in so long there are bruses under my eyes  ,20
27734,Bina_Starr,#1 Birthday Wish  For Pat Lam to tell me Happy Birthday  Happy Birthday to Freak  @therealTKNOCK www gccisd net there is the link  its still on the c s tho  amp  amp  she is an m,20
27941,BitePhotography,Happy birthday to meeee    happy birthday to meeeeee  going out a drive in a min    mmmmmmmmmmm corsa cruiser,20
27978,BittrsweetLifeX,have a happy 21st birthday  @TheDavidBlaise    lt 3,20
28208,BlackVonD,Morning all  LOOOOONG night  and I have to work in a few hours  @MistaFuture I m hella mad  My dad didn t wire the money like he said he was supposed to  @MistaFuture I know  He said he d send it before 5  then before 7   amp  then he didn t even call me  I need to get shit for my bbq   Driving to the shop  I was SUPPOSED to get tattooed this evening  but somebody double booked my slot  @nicxjustice Follow me  But I have an idea for my left half sleeve  I need you to tell me if you think it s gay  Happy Birthday to ME  Happy Birthday to ME  Happy Birthday dear Kenzi  Happy Birthday to ME  It s my birthday  Going to go have drinks with Mike s unit  Yeeeee     @Jbenvy Oh  Good  You don t want no problems  LOL  Uhmm  I ll post a bulletin for you ,20
28311,Bladescope,Got my prom outfit sorted  I Can t wait  Happy Birthday  @delicatelines,20
29229,BoBoMaster13,My birthday in 13 days  ,20
29386,BobbyEAdams,Happy I get to hear Lupe s New song   sucks that it got leaked but It makes me happy to rap   if only I had some chance to be signed  Happy to hear Lupe s New song   sucks that it got leaked tho   if only I had some chance to be signed  oh well   www myspace com ybjonline Happy to hear Lupe s New song   sucks that it got leaked tho   if only I had some chance to be signed  oh well   www myspace com ybjonline,20
29782,Bonvinxp,I got my lovely new library card   I is so happy ,20
29899,Boolulu,on the balcony soaking up the sun    hoping to get a tan ths time  are you enjoying the whether  Happy 1st day of the month everybody   Happyy Birthday DADDY ,20
30005,Boramie,Can t believe I missed the roots and a possible run in with jordan knight last night     Booooo  Happy Birthday Jordan    I ll be lovin you forever     ,20
30131,Bossy_Toy,Happy b day to my brother ,20
30482,BradleyyJordann,Happy #hoppusday to all   and to all goodnight ,20
30543,BraisonR,@kristeljohnson psh you make him happy ,20
31483,BrianD316,@CASSAYMARIE Happy birthday  see you in a few  ,20
31616,BrianaModel,birthday on the 18th    I m excited ,20
31775,BridgetClancy,Happy birthday dad ,20
31951,BringItBarbie,And I REALLY need a distraction   its been 5 days  Don t think its gonna happen tho  @AntonioMBush my beautiful LB  Happy Birthday  Welcome to the 25 and up club  ,20
32039,BritStarr,Not so happy about having to stay an extra 3 hours over   ,20
32044,BritWallace,not happy about the ANTM results ,20
32303,BrittanyFoden,@petewentz him and I have the same birthday  so be sure to tell him I also say happy birthday  @RobDyerS4C love how positive you are  Its a great thing to read a Rob Dyer uplifting statement on a bad day ,20
32353,BrittanyPippin,so happy  but so sad          so happy  but so sad          Back from hanging with my homeboy ,20
32625,BrokenBracelet,@babblingbrookie happy birthday Brooke   can t wait for your new album  lt 3,20
32676,Bromoryn,@AngelicaV1 Your birthday  WELL Happy birthday ,20
32781,BrookeNParsons,It s @VanessaMeuir birthday  Yay for my bffl ,20
32961,BrownEyedGemini,is chuckling at how my Capriotti s post got so many comments  and happy it s FRIDAY   ,20
33117,Brutjedbear,Just went swimming at 2 a m  The water felt so goooood   Happy 25th Birthday Tetris  For today I will play nothing but Tetris DS   Went and sang at a wedding earlier this evening  Pretty amazing stuff  ,20
33137,BryBrybs,@babygirlparis Paris please answer once it ll make me sooo happy       lt 3 ,20
33158,BryanCase,At T Ball game and so far Nate s all in   Dad s Happy    ,20
33312,Bshelander20,is so happy that tomorrow is friday    yay for playing with the roooomies,20
33337,Btopor,Not happy that you cannot update your iTouch with the new OS 3 0  via wireless connection ,20
33355,BuZain,@eyade very happy for you my friend  Viva la  ve energy ,20
33434,BubblyBrotherly,Cant wait ti ll my birthday this sunday     I m getting my first tattoo   hehe  ,20
33475,Bucket99,@MayaLove Happy Birthday Maya s Mum   I hope you have a lovely day  ,20
33632,BullStilettos,Contented     S Taking a dip in the pool   happy Sunday ,20
33865,Bushman311,@johncmayer Aww    August 9th is my birthday ,20
33979,ButterflyCass,Not too happy bout this Healthy Choice lunch ,20
34270,CALi_HARVEY,goodmorning  @QuincyBrown Happy birthday ,20
34313,CARAT_Jeans,Very happy about the traffic on my site www designforless eu ,20
34438,CBWAustin,Happy Monday  ,20
34821,CHICKENRYY,@mpolinar its depressing  but its still an awesome movie   @lorissaprid no wonder you thought you saw a SPIDER that one time  haha  @lorissaprid  happy east coast birthday  ms spider  hope you have an awesomeness filled one  ,20
