,username,tweet,cluster
910,19fischi75,This man died today after 1 year he was debilitated since the accident  Let   s take us some time to think about this         Doing a little homecleaning before a new week of working starts tomorrow  But only 3 days this week     @Impala Guy Maybe we will meet later again my friend   would luv too    I   m still at the office and have a lot of work  @Impala Guy Hello   i   m back  Hope that happens not occasionally as on wednesday  @Impala Guy Yeah unfortunately  The flight is most expensive     the rest is not so bad   the flight is ca  USD 800   900    @Impala Guy In the past it was ok but since i   ve got my own appartment  my own car        it   s very difficult to save the money  @Impala Guy Me neither  But it   s getting better  @Impala Guy Sorry about you   re mom  But it   s great to hear your dad is the best   then you forgive him the SPARKLE   @Impala Guy Would luv to hear music too but i   m out of batteries   the tv plays besides but i think this is some kind of vampire movie  @Impala Guy Just like me      No i must confess one dark side of me is that i can be sometimes stubborn   i   m a little morning grouch  @Impala Guy I   m afraid yes   both are true  I hope u r not disappointed yet  @Impala Guy I didn   t want to go like a bull at a gate i   m always a little uncertain when it comes to this topic  @Impala Guy Awww don  t wanna c u sad  I  ll send you a really BIG hug and a lots of kisses my sunshine     i hope it helps a little bit  @Impala Guy I really have chosen a few pics for u     but now i can  t show u   SORRY  @Impala Guy Yeah this is really annoying    will send u mine also next time  @Impala Guy And i really hope that the weather is not that bad tomorrow    take care my cheeky little cowboy and sleep well tonight  @Impala Guy Don  t be angry  That  s making me sad  @Impala Guy Yes i  m in front of my computer   waiting for u tonight  Missed u  @Impala Guy Wooow 4   here it  s nearly midday  Can imagine that you r still tired   poor little cowboy  @Impala Guy YEAH that  s really MUCHO better buuut trinking alone is no fun  @Impala Guy My mom and i i  ve begged him to go there   my mom did her best that he stayed there he didn  t want to until she start crying  @Impala Guy SORRY i don  t wanted to weasel sooo much  I hope i didn  t bored u  @Impala Guy No SORRY i didn  t get it  It  s getting busy here hm  @Impala Guy Just was looking what  s the name of the one song from them that i  ve loved to here a lot       couldn  t find it  Great band  @Impala Guy No i don  t really like to go out alone   even to the cinema    that  s my problem   so u can  t meet new people i know  @Impala Guy Yes u really have a lot of work   that  s true  Do u have to work tomorrow also  @Impala Guy http   twitpic com 6phzu   Now i can  t see your messages anymore in twitter only here  @Impala Guy http   twitpic com 6pha7   They against us today  That  s really meeeean     @Impala Guy http   twitpic com 6pha7   I  m saaaad now   don  t wanna leave u  @Impala Guy SORRY missed again   the boss was here  I will try to be in twitter later  Hope to c u too  Bye Bye  Need coffee  URGENT       feel like sleep walking  It  s so dark here in the office   raining outside  no sun  @Impala Guy Don  t wanna delay you  Are u here this evening  @Impala Guy http   twitpic com 7k83i   Aaawwww i  m sooo sorry    who can restist those eyes  @Impala Guy http   twitpic com 7k854   Oooooh i  m feeling really bad now my cowboy  @Impala Guy Allow me to introduce   my NEARLY new pet  http   twitpic com 7hcs2 @Impala Guy Yes pls  I know what u mean  my dad don  t want that either  Really sad didn  t know they all are already gone  http   www youtube com watch v Sf2T1C3x30o amp feature fvw Watched that as a teen  Guess today i  ll have to stay longer in the office again   the work doesn  t really go on because of that  I absolutely love this FINALE http   bit ly 19Q963  Couldn  t see them in vienna  but i got the dvd Must something bigger   there are more than 2 firetrucks outside   maybe an accident on the motorway once again  @Impala Guy Yes today wasn  t really MY DAY  buuut now it  s over and u are here     That really makes my day   @Impala Guy Yeah i know   that  s really making me sad when i think about it and i really do that every day  @Impala Guy take a rental car and would drive also to kansas    but this would also be only a short time  I think about that every day @Impala Guy Ups it  s 1   O I guess i have to say goodbye for tonight  Must not oversleep tomorrow    @Impala Guy I  m still alone in the office   the boss is coming tomorrow  But i don  t wanna say good bye  @Impala Guy Awww you  re sooo sweet     I  m really happy to hear that   i can  t imagine to never meet you    that would be really sad  @Impala Guy Yeah i really should go now  I wish u a great evening and a good night with a lot of sweet dreams my cheeky cowboy  Today it  s cold and rainy outside  A real STAY AT HOME and HIDE UNDER THE BLANKET Day          Just saw the NEDA clip   i  m shocked and sad  @jansme  OH i  m sorry to hear that       please take care my friend     @Impala Guy It  s ok now but i hope it doesn  t change tomorrow  http   twitpic com 87zts Waking up with sun   blue sky was really great but now it  s again grey in grey outside  @Impala Guy Hello my cowboy  How r u  Sorry i have no time at the mom  the boss is here  SORRY  @Impala Guy Yes a lot of water  but where i live we are lucky   nothing worse happened   today it  s sunny  @Impala Guy Must go  Hope we made later    take care my sunshine  Wish u a beautiful day    HUUUGS  @Impala Guy Aaaaaaahhh now he  s going up   down in the room  Yes i will be here later      promise  Hope to c u  Bye Bye  @Impala Guy Problems with your dad   sorry to hear that    i really hope nothing worse     Bye Bye my cowboy  @lottekarotte Thanks for following  @DanFYpuhpx Thanks for following  @jansme Me neither but tomorrow i   m invited to a party   on sunday i will see my godchild again  And what are your plans for the weekend  @Impala Guy REALLY   that   s cool  I   m an Horror Movie Fan too     my best girlfriend gave me the nickname SPOOKY because of that    @Impala Guy Don u have tatoos  I have 2  @Impala Guy Yes it   s a real castle in the middle of the park   there really lived kings    and u can boating there too  @Impala Guy Ok sure   nice to meet him too  @Impala Guy I don   t have siblings always wanted a BIG BROTHER but i didn   t even get a little one  My parents had enough work with me  @Impala Guy No  don   t panik   i know guys don   t like shopping as much as we do      but when i can   t get shopping until i   m in kansas     @Impala Guy It   s sad cause i really like to be in the us  The best holiday was the bus tour trough the west of america  @Impala Guy HaHaHa that   s right   don   t know how they learn that but they do it PERFECTLY  @Impala Guy No u can   t make me sad   u make me VERY HAPPY    I   m sooo glad we met my sunshine  @Impala Guy Wooow   at 17 49 i was shopping  The time difference is strange  @Impala Guy Yes i really do     most of the day   believe me  You   re my little treasure      @Impala Guy Love that song      the all american rejects right  The video is cool   funny  @Impala Guy Oh yeah i guess i could say that i am   particularly shy when i met someone in person that i don   t know  And u  @Impala Guy Awww thank u  I feel better with that hair now     more comfy  @Impala Guy We trink it sometimes with oranges instead lemon and cinnamon instead salt  on the orange    sounds weird but it tastes good  @Impala Guy Maybe we meet on sunday again  I   m sure at the computer as soon as my friends and my godchild drive home  @Impala Guy http   twitpic com 689sd   Wooow that   s difficult but a it   s a funny picture  Hmmm i guess     the second from the left  @Impala Guy Hi There  No wonder i could not see the dark eyes with your sunglasses on  But im very happy to see you      @Impala Guy Nice to meet u   i like your smile  and u r not average      not for me     @Impala Guy Take care of u and i really wish u a lot of fun tonight  Hope to c u soon   AND have a nice day tomorrow  @Impala Guy Yeah this is really annoying    will send u mine also next time  @Impala Guy But maybe we meet tomorrow again   Miss u  but i hope everything is ok   take care my cowboy  Hope to c u soon   @jansme Sleep well and i wish u nice dreams  @Impala Guy NOW i understand  Wooow u put me in a emotional state of shock   O but i promise will say a good word for u  @Impala Guy Ok what must i do to delete it        ooooh i see   there is a litter box   ok i will delete mine too  PROMISE  @Impala Guy Really a lot of work on the farm hm  But it must be also very great to live here  Hope it  s not raining anymore   Good morning everybody   nice  sunny weather here in austria today  @Impala Guy Heeeey my little sunshine  How r u  HAPPY to c u       @Impala Guy Hihihihihi     You never are loss for an answer my sleepwalking cowboy  @Impala Guy Only a lill     hmmm than i must try something different  @Impala Guy YEAH i  m a funny little girl     my friends can have me for every nonsense   this was just a simple dart evening  And u  @Impala Guy You are 1 85 right  In ft there  s no auch a big difference between us than in meters  @Impala Guy But i will be there on sunday again waiting for u  I hope your having a great time tonight   a beautiful day tomorrow  @Impala Guy Take care my sunshine and i hope you have time tonight for a beer or two  Bye Bye  Hello everybody  Hope you all have a nice day   mine is a typical monday somehow  @Impala Guy SORRY missed again   the boss was here  I will try to be in twitter later  Hope to c u too  Bye Bye  @GBizzo Wish u a beautiful day  @jansme You  re welcome and i wish u really all the best  HUGS   Good morning twitterland  http   bit ly 104zcE @Impala Guy Hello my cowboy  HAPPY to c u      How are u  @Impala Guy Yes everything is ok here         nothing happened the last days  And in kansas   @Impala Guy Yeah great      wish u beautiful day my cheeky cowboy   take care  See u later  Bye Bye  @Impala Guy Aaawwww thank u   i  m really happy that we finally met today  Missed you   This little girl will be a horror for every man later i guess  http   bit ly szUS0,12
935,1AdrianNeal,@KRYSSIBABY really awww  LOL,12
955,1ChoSenOne8,@msprtty im really likin it alot I love this thing for real  wbu what you do today  This Morning I woke up feeling like money  I jumped up  only thing on my mind MONEY MONEY MONEY    O and the lord for waking me up  YEE ,12
965,1DashTube,@KatieCouzins why   I so wanted this to be Terminator 2  I don t really like the original ,12
977,1FL,@jessejokela really    how d you hear about that   if i may ask ,12
1033,1Mari0,@ am irish bar having a really goos time   ,12
1064,1QueenBee44,feeling sad      tryin to figure out why so much bad shit happens to me gt   Like really  what have i done to deserve this   ,12
1082,1Sjes,Blood  the Last Vampire 2009 live action is really lame  So much for a faithful live action adaptation  ,12
1244,1lalalove_,So the movie was 3 D and really gooood  The adventures marina and I have when we go to see just a simple movie  Haha ,12
1418,2000Spoons,i really don t feel good  my tummy hurts ,12
1423,2009JNX,thought kelly rowland was really good on this morninggg ,12
1465,20katy,That s were we went lol  it s nothing like how I remembered it  Bit of a disappointment really  @LeeShackleton That s were we went lol  it s nothing like how I remembered it  Bit of a disappointment really ,12
1495,21Beth21,Sad  sad really sad ,12
1548,23436miles,It gets harder everyday but i cant seem to shake the pain  Everybody knows nobody really knows how to ease the hurt  Turning me down  ,12
1560,23graeme23,@joek949  o  works on mine   maybe the site is a bit busy  @abacab1975 I m not sure which part you re replying to  lol   but BB starts soon  @Rosaapril Don t use it to check your DMs  get an email instead  Means you free up APIs for replies and tweets  @Rosaapril replying doesnt use up APIs  Only info downloaded from twitter uses them  @SkittleMittens Oh really   what have you got planned  xx @SkittleMittens Awww you re such a sweetheart  I m sure they will really appreciate it  xxx,12
1575,247daydream,@southoffebruary LOL of course not  no one s good enough for George  But right now anyone over 30 who isn t a cocktail waitress will do  @southoffebruary I know  25 years is a big difference  but I guess it doesn t really matter if he s not interested in conversation  @Mr ArtVandelay Sounds like an excellent weekend   except for working later   I m just bored  One day really  ,12
1792,2dollarpistol,I cant believe im not seein miranda today  Its really hitting me hard now   @rlw6 Don t you dare   Text me ,12
1797,2eanmusic,Havent really figured out twitter        until now  Currently recording my first 3 songs  demo     It s hard being a producer ,12
2009,312348,I should really be doing my homework   Well technically I should be sleeping because it s 4 AM but I m pulling an all nighter  XD,12
2031,321ben,has a really sore bruise on his ass ,12
2041,32WiSiE,3 weeks left   One week is exams  SUMMER HERE I COME    D @redsbuzztap why did votto leave   I m worried about this ear infection   Reds rain delay  @sourapple94 haha never seen it  All I really watch is sports n the news  I was gonna watch the CMT awards but I don t get cmt  @tommcfly http   twitpic com 3l9e5   yuuummmm  LAST FULL DAY OF FRESHMAN YEAR   @3doorsdownrock heyyy guys  How s the tour going  Come to Cincinnati  Ohio  Rock on  amp  God bless   @SuperRecords WHOA  did u color tom s sketch or did he do that     its really cool either way but i was just wondering  @SuperRecords that s really cool  FOX amp FRIENDS READ MY TWEET ON LIVE TV    ,12
2155,3M1,got really bad hayfever eyes and nose and dunno how to get rid of it  hellpppp,12
2157,3M1LY0WN5,It s beautiful outside  let s go play  Like  really ,12
2196,3_RAiiNDROPSS,nuttin really jus doing some textiles cw ,12
2239,3cats,I just had a coke float  really shouldn t have  but it was so good ,12
2248,3daysfromyou,When the Land Rover says it s running low on gas  it really means it   This day would have been awesome if it were a Mr  Bean episode   No sour cream  ,12
2300,3lla,Being grumpy  Abu Dhabi is so boring  There really is nothing to photograph and no one to go with  @LightWP I still miss Novak   I saw him during the dubai open  hes really tall @KatKitKatFace not yet i leave tomorrow morning  Took a look at the chocolate section in duty free  It doesnt seem to m atch the ones at LHR  stupid airport Woohoo auto hide of the dock for the win  Now I can play WoW and twitter without opening something else by accident   Oh think about it  new laptop means fresh start which means I can just keep everything on my external harddrives and leave it to run fast ,12
2380,3strella,@PauloSousaYT Whaou I really love it ,12
2408,3zlyca,just a really really boring day  after a lot of coffee  water and juice and really cold shower i m ready to work  i hope   feeling terrible ,12
2745,50cl,@ThisStarChild Did I miss the fun   @LeslieSanchez Cool  do you really think I m a bot  Still you do   incorrect answer  i m more than real  but needed to sleep a bit  has updated his homepage a bit ,12
2747,50pretty,my poor tongue  i bit it sooo hard feeling hungry but cant really be bothered to go do food  so tired  wanna just sit and chill from now til bed time  happy 2b getting super blonde tomorrow  must sleep soon    fancying watching The Girls Next Door with my bff in the whole world xxxxxx ,12
2910,5tephen,A french vanilla capp sounds really good right now  Too bad i dont have one ,12
2999,69skylar,@ButterflyLoco i really dunno wat to do  ,12
3024,6bdesign,@Akelaa Yup  You have no avatar  Omg  I got no sleep again  Neighbors are building a deck  amp  they ve been starting @ 5 00am  I m SO tired  Feel like I just took Benadryl  @dsugarmoore 70  chance of rain here in B more tomorrow  Sorry  @iamkhayyam Why thanks  Can t wait to hear from #aguywhoknowsaguy  @andysowards No prob  I m pretty good  just  really  tired  I m really glad that it s finally Friday  It s a beautiful day  Slept til 1 00  setup new wireless router  getting ready to assemble new grill so we can cook out later  Good times ,12
3050,6rounds,Thanks @SoftProj  It was really great meeting you too ,12
3118,757_TaJi,@dom dot com i really do tho ,12
3132,773junior404,@tay morgan really huh  ,12
3170,7allo,@khaled So it isn t really their fault  Swimming with @xYarax ,12
3214,7sammiegirl7,@mistakepro really we have like       three weeks to go  ,12
3221,7thHeavenLuver,watching Untold Stories of the ER  there are some really weird cases on tht show   but I enjoy it  ,12
3405,8carl8,@MonaDeFleur I really wanna see it too I heard it s good but again no one wanna see it with me  @O2 Where is my MMS  I am still receiving those messages from you when I get an MMS instead of just the picture   can t send any either,12
3434,8sneezes1orgasm,@nomaditation I have it on video but I really want the soundtrack  @melaniesays Sucks  It does get very repetitive  The teacher I had I didn t really want again  so I bailed after  like  year 10  @jessbuchanan http   twitpic com 6gfwq   Haha that s pretty awesome  I always sucked at that kinda thing  @nomaditation Pretty crappy  Yucky stomach and sore throat  @AISITLT I couldn t make it Friday night  However I did make it to see all Time Low  All bands playing were AMAZING  @thefireeternal Oh  btw  do you have a mobile number  I wanted to call you so you could listen to ATL  @clareohh I haven t been well all week  and after yesterday it s become worse  Singstar  Not liking alcohol at the moment  @chalambar House Vs  Hurricane is a band I like  @nomaditation  oo  u op  p sdn   d   ss   sn s    u               p    o  p     no   u u n   q  o p  u   o   o        oo  o       o   sn  @melanies I m excited  @thefireeternal Been there  done that  Haha  I got to give Caleb a smooch ,12
3455,90sBreezy,is going to american idol   if ur unsigned and can sing REALLY   i advise you to go  ,12
3638,A3crimson,well i survived last night and it was fun i really enjoyed hanging out with her which is a change things are looking up ,12
3665,AACFslo,augusta team  Thanks everyone for coming out and watching us today  We really appreciate all the support   ,12
3671,AAEAC,Grrrr  Youtube has been really slow and most videos I go to watch won t load  My internet is PERFECT but youtube isn t  Anyone else same ,12
3684,AARONJ1,@theskorpion the series has just ended in the uk it gets even better I really hope they do another series        @MAKAEL86  obsessed   was dead good  I loved it  I was well happy when  Smash Into You  came on I was singing along in the theatre lol  Shame that I m missing Big Brother coz I really got into it last night  Just about to go get some breakfast in London ,12
3805,ACAIpiggy18,the trip was really great  but i cant belive summers here ,12
3890,ACjoint,sprained my ankle  like really badly and tore some stuffs  it hurts  and its my birthday weekend ,12
4109,AGirlNamedSam,I really hope all the charges on David for this whole mess get dropped ,12
4174,AIMEENICOLEP,as a newcomer to twiiter i think its really interesting but you can t exactly talk to anyone ,12
4188,AIeutia,@destinedwolf dang really  omg it was just 35  online  it s sold out now ,12
4349,AKRoca,Went on a 7 mile hike today   First time on that trail and it s easy but really boring ,12
4350,AKSarahmae,@dustinpetersen Haha  I was really hoping that you only tweeted that because of SCL  ,12
4391,ALBee115,@RealJessicaAlba now that sounds really good ,12
4565,AMCBold,is in the Reichstag  the home of the German Parliament  Bundestag  Really cool architecture  ,12
4741,ANGRSJ,It was really scarryyyy    ,12
4831,APampos,i think that studying has really started taking its toll   ,12
4839,APerfectRyan,@davenavarro6767 I really wanna see you guys in Toronto    My missions is to find friendly scalpers ,12
4853,APoopeyBum,school    i wish it would just end already  going to school  only like 10 more days left   munching on some chips   highlight of my night   haha   been an really boring night   munching on some chips   highlight of my night   haha   its been a really boring night      @CynLaMar123 june 21st were done exams  trying to think of a few video ideas while im studying   haha not really working out  anybody have any ideas for me   oh and sorry for the lack of tweets lately  my computer broke and i ve been studying for exams   i did my first one today  5 left DONE SCHOOL      going on some hike tomorrow  then once i get back im making a new video for all of you   @snowydayinjuly thanks man   should be out later today video processing now  shouldn t be very long now    back from barbecue  bored now tho   haha watching a movie later maybe   trying to think of a few video ideas while im studying   haha not really working out  anybody have any ideas for me   done studying finally   time to chill until i go to bed    @KHumber13 i just got a new deck today actually  i got a sean malto  girl ,12
4875,ARCGH78,Up  REALLY  early  Maybe I ll play some Red Faction Multiplayer ,12
4952,ARossman22,@JJcrew no she really is   she did the nasty today haha,12
4987,ASHLEYYx8D,stomach hurts  ow  really sunburnt  talk  with my loves  lmfao  i love these people ,12
5033,ASVOWELLS,@lilyroseallen You must be really tired from all that flying and listening to children screaming  You deserve to have your own plane  LOL ,12
5134,ATXkicker,Feeling really responsible  ,12
5188,AVFramingGal,@abstanfield Do they really MEAN no big party   ,12
5199,AVWsFiinest17,Really Tired Man ,12
5214,AWSMBerry,Work was hell  9 more hours to go this weekend   but now i m gonna watch fight club  I ll probably crash within the first hour of it  Did some major shopping today with katie  I gots a new swim suit   It was a really good day  A week from tomorrow  ,12
5259,AZBryan,#FollowFriday @MyTwitsAreReal  @bunny loves  @chef2b4  @AniyaBerry  @ThugRockStar  @bullybully32  @lakersnation  all really good  ,12
5387,A_SPASTIC_TIGER,@michaeledge Yeah  the problem is  I don t have the Installation disc   It was pre installed     Thanks for your help though  appreciated  Currently installing Sam s  I SiXFiFTeeN I s  CoD Phwoaaarrr disc to my HDD  because I must ve scratched my campaign and it doesn t save   @KittyKat 1988 YUS      I want Sims     Might attempt to dig out the Sims 2   Scared my Disc 1 isn t in the box though        S @Hooded Might cry   Going to go to town soon as to get the new one now    @StimulatedMoan Oooohh   Not like difficult things     Haha  @PodgyMcDoogle You re telling me   It s not even scary anymore   just pishing me off   Now was not the time   Another account blocked   @StimulatedMoan Yeah but he ll probably just make more   He s made about 10 golds and 20 silver accounts now for harrassment  Pffffttt    Back in a sec   Off for a dump    @ArtemisArtium Hahaha   YAY   How s things Arte   Where s that gamerpic   I took a look and couldn t see a free pack        Haha   X @xFIRESPIRITx Hey Firey   I m really REALLY really sorry but I can t play tonight   If I d known I wouldn t have fecked you about   Sorry  @KittyKat 1988 No   You ve confused me   Haha   What are you talking about   I m bored and lonely   Scurry is talking to me about poo    @TwilightWolf And you re not off  til 11   Bless   Grrrhhh bloody xbox froze again    @jloislinton Awesome   Your music is ace  You really do have some raw talent  Since you re following me  I ll apologise for the spam now  @Hooded Testing you   If you look deeply enough at the philosophy behind it all you ll find that it says   quot Give to Tiger quot   on the back   ,12
5653,Aashay,Not liking how the latest version of #Tweetie changed the highlight color of tweets   It s really hard to see when things are highlighted ,12
5722,AbbeyRaeV,Took a walk and ran across a beautiful robin s egg  Turned it over and saw a hole with a dead baby bird inside   It was really quite sad  ,12
5758,AbbieKirwan,Omg terrential rain     Hope it brightens up for saturday  note to self    don t eat breathe in hairspray   Too   many   sweets    feel sick   really bored    listening to music ,12
5815,AbbyIsMyName,i miss my BFF  ily Jasmine Deanna Does she really care about me  Am I being boring  IDK  I just want her back    i love u  but I wanna know wats wrong  Every1 follow @metalikyazz  she sing really good and plays guitar   and yazzy call me cuz i might not be online  so we can hang out ,12
5848,Abby_LC,is really tired and is absoloutly soaked after being out all night  x @mileycyrus is there going to be a fourth season of hannah montana   ,12
5900,Abeerz,heading to NY tomorrow        in your dreamz  he looks really kinky and acts really kinky   I knew it  I slept while writing an email    I can t keep my eyes open   It s soo hard Wish mornings start later  I m hungry     I want some Pancakes and Honey    Yum Yum,12
5905,Abel_Rocha,i have been REALLY hyper all dayy   i hope i have this energy tomorrow ,12
5973,Abi_56,On Sims3  It still hasnt hit me  Really cant believe it tbh,12
5989,Abieeee,Jammed my finger and it hurts really badly   Last day for seniors bye bff  Morning to all my fellow tweeters  ,12
6008,AbigailSarahh,Ohhhh no  Maths exam tomorrow  Technology really doesn t like me lately  first my iPod now Twitter and Facebook ,12
6054,Abot94,Really really hot out today  Will probably go swim  after I clean my room first   ,12
6076,Abrahamstudent,@ScottBravell Thanks so much for that Magical Creation Box info  It really is amazing that you kept it all these years   #LOA,12
6185,AcceptWhoYouAre,@gerardway hey guys  what s the chances of you ever coming to South Africa for a show  we d really appreciate it if you would ,12
6189,Accessories_Uk,@sipdrink I feel your pain  @elisafrench Thanks  It s a photo of our sign outside the barn  Not really able to use the phone till Weds when the number gets ported  @faffaholic It does ,12
6200,AccountingSPOT,@jensykotic I am tempted to take you up on that offer  I could really go for some dessert   and a hug never hurts  ,12
