,username,tweet,cluster
1959,303_Mandi_P,ok I am done working now   can I go home  Wait I have to stay till 2 30  BOOOO @des4530 oh   in that case friend  no sorry I dont  why aint you at work  and is the comp fixed  such a beautiful sun rise this morning  Having to be to work by 6am is not that bad   cause you get to see the world brand new ,34
1991,30stmbabex,@30SECONDSTOMARS wow you guys are cool for spreading the summit across the world oh but you always forget out Scotland when you tour   @30SECONDSTOMARS I m not going but my best friend is and it really sucks  I m working but shes agreed to rub it in when she gets back ,34
2103,3BRI,Tending to a feverish child   oh the joy of getting shots  Poor Brielle ,34
2139,3INV73W,Oh no  My credit score went down 5 pts  thumbs down,34
2178,3SERINA3,@ruthclayton oh i aint gonna be ur bitch  but i will be HIS   muwahaha,34
2220,3amerAB,@MuscleNerd oh  too bad  i dont own a mac ,34
2228,3baybchicks,@KariewithaK  Hi from the west coast   You don t need AZ   when you have someone in CA answering your tweets    @Totally Toni  Done   Should I send the picture to your e mail address   I can send a few options so that you get my best side    @patrice0x0x  Oh  I do heart the Spanx   It really is a miracle product   ,34
2323,3nang,@anthony22793 yeah that 2 months would be the longest time ever  YES  22  and 21 are on my leg    HAHAHA floating around the house  is gng t have t sit alone for 18 hours on the plane if there s a paper on the freaking last day of school just before the june hols  why is it that there are so few people online nowadays  imisspeoplethatihaventtalkedtoforarealllylongtime  iwonderhowtheyaredoing  i still prefer the teachers back in crescent though  sigh @stephleooo cant watch greys anatomy on my com WHYYY  ehhh why no sound   Training is a bore    http   tweet sg Baby wake up    http   tweet sg sushi buffet please  i want more xiao long bao too  oh and jiaozi  damn  just more food  I cannot understand AP  GP at all  I think Tania is too cute  too nice  I love her   lt 3 @junelau hey juneeyyy  we re going to have fun tmr  eh no  today since its already 1am  we love you  we miss you  can t wait to see you  @junelau have fun over at that place alright        please take care  lt 3 @thebacklights oh and you split the cost with your friend  haha,34
2340,3pmusic,@Faskil it looks horrible   Headed to work  I am Sleepy Sleeperson today   @davedresden you should remix their whole album  It s quite terribad  @badams5 got my new blackberry w  old phone number    on a normal person account plan    So if the bitchasses take my phone I ll have 1  #squarespace only 1 of those forever      Oh well   it s been fun  @Ayz Thank you   And happy Birthday   @AshleyBee25 Oh fo Sure  ,34
2377,3slinky1girl1,i can t wait for game 2     i hope we sweep again   it ll be awesome  @granola27 oh yea   i watched it online   i was out last night so missed it   but it gets online really quick  ,34
2463,44clover44,uh oh     i might have fleas  i want one right  now but im broke ,34
2666,4mii35,ooohh i have to go  BYEEEEEEE at least weve got sports day over with YEY im leaving this year so no more sports days    Unless secondary school does sports days  UH OH,34
2871,5h1nnu,oh man i am so high right now   i have no idea whats going on     ,34
2981,67Minah,Oh I see   not allowed to do html     ,34
3029,6eyes,@alistairmcindoe I know  isn t that weird  Oh well  new TLDs are always welcome to those whose first and last names are common nouns  ,34
3062,6uy,@jamienelson  Wow  a strike  Oh  you ll deffo beat me then  @jamienelson  You have been added  I don t know if I like it though  Prefer Twitter  @gracepearl Oh I forgot to say  if u want anymore friends on xbox send me a friend request  G11Y if u want a friendly game sometime ,34
3274,817jpb,Ooopps over slept  Is it really 10am  Best get up then and get my shizzle in gear  @nevynxxx oh well  pastures new and all that  Maybe work for myself  Who knows  @nevynxxx Hmmmmmm errr I take it not a fan     ,34
3398,8bitjoystick,@trixie360 Oh @hanniespice will punch me if I make more childbirth software shipping jokes  Make your own Vista xbox glitch joke  ,34
3404,8callalily8,@DonnieWahlberg LOVE this pic  Oh  to be that piece of gum   Keep  em comin   @DonnieWahlberg EARLY GOOD MORNING FROM ATL    GUESS WHAT I M MAKIN  CHEESE GRITS  WANT SOME   @yokoono THIS IS FANTASTIC NEWS    I HAVE TO GET THIS    THANK YOU FOR THE HEADS UP YOKO  MUCH APPRECIATION  XOXO  @4Kiley The rush is here  amp  my face hurts I m smiling so much       Must tell u my dream honey   @THE WOCKEEZ WELCOME TO HOTLANTA      CAN T WAIT TIL THURSDAY FOR YOU GUYS TO BRING IT      ,34
3438,8thandOcean,I m going home early    http   tweet sg Shitttt I m sooooooo hungry    Shall whip up smth now    @ 11 50pm  Oh wait  that s not the point  The point is    What if I don t get the CDS I want   Feelin so unproductive and uninspired now   Depressed that SCHOOL starts tmr  Sentosa    Idm rainnnnnn  Back to waking up  very  early again  Haiiiiiiiiiiiiii,34
3464,911guiltyjerk,@thayala  oh well  timer was funny  when the next In the World  @thayala if you can t find some stories you could make today the Fallout spoiler show  also I just finished it for my first time  yay me,34
3600,9v,Voyager is on  Oh wait  it s Demon  ,34
3607,A0K,@ktmurtha Oh no  What are the vital signs on yr phone s fight for life  Take out the battery to let it dry  ,34
3667,AACox,Oh Target  how do I love thee  Let me count the ways    Superior non toxic cleaning supplies  cute tanks  short sleeve cardis    3 today ,34
3695,AAXXISSAUDIT,@thetruthuntold Oh  as I said I can see it on a INET link  I thought I said   something horrible ,34
3786,ABlondAndATorch,Uh oh  I am sunburned  @ArtofthFirebird You are so sweet   thank you ,34
3875,ACarolS,I think this will be another night without sleeping  my laptop dieeee   well actually is the charger i have to wait til mornin  to see if i get another  sad  @tomfelton oh i want a iphone so bad too  ,34
3881,ACerz,@lawzspoken Oh lawz  that s exactly what s wrong with our world  Don t get me wrong   you re perfect in practically every way ,34
3956,ADOTEVANS,Oh lawd I m paying for last night ,34
3971,ADS_ADHS,Oh Oh  now I understand  http   site despair com socialmediatee,34
3992,ADirtyDecember,I think this guy is super fly but i doubt he ll notice me     oh well i still have my bff,34
3999,ADrivenMan,@mgfilion Oh man  it s a harsh slice of life  that movie   Glad you guys went to see it though  its good stuff  regardless ,34
4040,AFLYYGRL85,let s see how long I can go without getting my hair cut    I want long hair again  ughhhh    scratch the afterparty  ughhh  cramps         @yagirldwoods  oh   I was WAY off  @mozfilms  ughhh don t remind me ,34
4045,AFPADude,At the crab hhouse getting fresh shrimp and tuna for the grill later  #fb I think kids are programmed to wake up at 6 am on weekends before they are 10 yrs old  Oh well coffee time ,34
4046,AFPmademedoit,@amandapalmer it was mothers day here today   i missed the stream  wil it be vimeoed  @mcasi you missed @amandapalmer sucking off a glass dildo LIVE  oh yeah  it was funzies ,34
4053,AFUM,On my way to Frankfurt searching for the books    doesn t look good     The peanutbutter is empty     oh no ,34
4102,AGiff_6,@Tynesha1308 darn I wanna go  too bad I m working the closing shift today and will be here til 9  Oh snap  House Party is on BET   not the first though  Done with conference call  now to the gym  I have been slacking tweets  This past weekend was oh so Great  Now to get through this 45hr week once more  but I m happy about it ,34
4192,AJ2869,@jamthedirtybird jam we miss ya on facebook my guy lol  oh and you re superbowl is going to be on today  too bad e  rob couldnt tackle rod,34
4290,AJgeorge,@lucysenior so that was the biggest joke  and i m glad i don t owe you nandos based on that rubbish haha    2 heading your way   poor kate  @lucysenior oh and mechanics wasn t that great but ok thanks  glad for a break at last   ,34
4379,AKutscher,wondering y i hvn t won the lotto yet   oh wait   nd 2 buy 2 win  ,34
4380,AKyarnie,@onemoreproject that is lame  @danidocrafty  Hope you feel better soon  @beks183 John wears a M or L  depends on how the shirt runs     hi     The boys are snotty again so I am home  I am not thrilled about the kink in my shoulder and neck     not making for a pleasant morning  Hopefully the advil will help     @MuddyMooseAK oh cool  Which sample did you get  oh and sorry about your hand  @NorthWes I should be  but John has the video camera in the car with him  boo  No phat fiber box today   Noah just ate grass  yuck @onemoreproject Thanks  I did  It was a great day together  I am going to blog about it tomorrow  We went out to Lake Eklutna   ,34
4443,ALJAGG,@JoC00per oh no Jo Jo that doesn t sound good  xx back in the place I don t want to be at  got headache  got the meeting this morning  yuk hate these meetings oh well here we go,34
4484,AL_21,Work until 2  al lt 3 No work for me  Doctor then back home to sleep this crap off  Oh i feel bad  al lt 3 Chick fil a on the morning of my final   that is a must     amj  Lake with lauren     amj ,34
4577,AMFD,P S i am sunburt all over back and shoulders and nothing is helping  help  x Sunshine just makes a weekend  Oh so happy can t wait for my 4 week holiday  Me beach and cocktails  whoop whoop,34
4646,AM_Glory,@AngelaIsshay oh that s what s up  I tried parmesean primavera last night and made a culinary abomination  It was pretty sad      Goodmorning twitterville    What oh what to do today    I m thinkin it s the day I make an official life plan    So many goals     1st day of summer school    Let s get it  ,34
4660,AMcDermott,Oh noes    Shane Williams drops the ball on the line  #lions Still 18 13 to Royal XV @relevantstudio Hey Jon  how s things working out for you now  That got a tonne of publicity  @TomRaftery Any politician who has an Asimov quote front and centre on their site gets kudos from me  Fair play @sendboyle  @patmoroney Just the rugby  and the snooker  Oh  and the A1 GP  and a little bit of wendyball earlier  ,34
4827,APYRy,is now home from work  and has started drinking oh oh oh oh yes     wooop,34
4840,APeschka,Oh and Brad Roudebush is officially a nerd  Maybe I am just jelous because he is following my Dad  but not me ,34
4886,ARELYGIRL,A few minutes until I go 2 Church  Oh goodness  LOL Tired HUNGRy  and MAD       ,34
4928,ARealist,@tweenkiebelle International shipping bent  Chicago 60466  Shukran very much  Oh  low sm7ty too ,34
4964,ASBFOREVER,@hXcamanduh oh yeah   ,34
5012,ASOS_Natalie,Liam is such a loser  stop taking yourself so seriously man   @Vixy Lix engineer is coming in the morning  luckily I will be at my parents by then  with their power shower  @sipdrink  oh and don t forget our online festival guide  http   bit ly uEEiM,34
5031,ASUS2004,@agica89 Thanks  But my motivation   0  fell asleep at 5 pm and woke up at 7 am  my sleep rhythm is so f ucked up  fell asleep at 5pm and woke up at 7am  my sleep rhythm is so f cked up  @yeahthanks  hugs   @AHisme  whats wrong  @SelaJaqueline oh my god  what  I m sorry  @yeahthanks LMAO  but you had a good laugh  @yeahthanks hee i know  her stories always crack me up  @CuttingOnions Oh you re gonna make lie to me icons  I didn t expect  that AT ALL      @CuttingOnions I like the way you re thinking  But I need my fix ,34
5095,ATLBaby23,had the BEST dream about @JMatthewFlyzik and @AlexAllTimeLow and then amanda woke me up   i was sooo mad  best dream ever though  @allthatglitrs21 oh ok thanks  found it  ,34
5245,AYEkim,Oh nose  me amp sistaaar broke the garage door  AHAH  But we re gunna keep it on the lowkeyy until my mom finds out for herself     @canskates  EWWW  I don t want to repeat what I just saw  Awwws  I miss my big sister emily   daily phone calls with her make me cry Oh what  My tutor place is being shutdwn  Now I have to go some place in DB  MotherEFFER  who s going to the lakers parade   @leelah bronte  I hate it when I get the silent treatment  Its worse then yelling   haha yea I didn t do so hot in espanol my babycuzzzin felecia makes my day SHINE  @camillelorilla AWW  you watched UP   is it cute    What WHAT  Classes cancelled till wednesdayy  got ready fuhh no reason tho  Let s make some plans ,34
5330,A_Hutchy,@Jo H83 aww thanks       oh right your not talking about me  bastard ,34
5356,A_Martinez0110,Oh please someone make me breath out of my nose again  PLEASE   No McLovin  ,34
5503,Aariginal,Parade    Where  Oh i cant go  ,34
5634,Aaronrc,Oh nooooooooooo     I m now 8 5 stone  I ve always been 8 on the dot     Don t tell me my eatings days are becoming affective  @nadders oh my days  Bad crack nadine ,34
5701,Abbbiii,@BenGP02  oh oh i meant steal oh my god would never eat a cat  had a lovely weekend with @performeradams and the girlies about to get my uni results  how exciting   ,34
5910,AbelsonGroup,@therealhandley Oh that is good news  Ugly things ,34
5978,Abi_Saffrey,@I like Oh dear  Hope it picks up   long weekend  @scotproof Ah ha   could well be as we re only 1 2 mile from the uni  Today s upgrade was just our ISP giving us the maximum it can ,34
6000,AbigailJoy87,is on her way to Nashville    Oh and can hear hillsong united do their soundcheck  ,34
6037,Ablazeargie,dude im missing what you be a kick ass wwe show  oh well thank god for wee com  HAHA,34
6072,AbraMichelle,@Rafekee yeah I saw that this morning as I closed the garage door   @urbanbaby oh my goodnes    You poor dear  You just can t seem to catch a break   I hope everything turns out ok  Taking this moment to restate how much I abhor and loathe hot weather  I feel terrible for my poor hubby who has no AC in his car  ,34
6111,AbsolutPINK,Sooooo Sick   doctors tomorrow morning   PRAYING that I am better for Alpha Gamma Delta s Formal this weeekend      Can t sleep b c I have the worst TMJ  my jaw keeps popping out ew and i wanna cry I m in so much pain oh yeah and I have work in 3 hours,34
6134,Abstergirl,my mums telling me about what i was like when i was a baby hehe me and my cousin where bad  S    Oh well ,34
6313,AcousticWarfare,oh god damnit I broke it ,34
6371,AdKemp,Is having a pretty bad fucking 2 days  Is on ScrewAttack  missed out this week due to Maths revision  Who goes to school on a Sunday to do 2 hours of Maths  Oh  me     @GeekCatnip No one can be too full for cake  Corey ,34
6377,AdRod,bouts to bounce to wally world     oh nooo they left me  ,34
6439,AdamCoenraads,Oh no  Japan have scored  Head by Tanaka  1 0,34
6452,AdamDev13,@Pink Oh I beg of you to add just a 3rd nite in Dublin in October    PLEEEEEEEASSSEEEEEEE  How long did Ciara said she was gonna be gone   ,34
6548,AdamSiixers,Oh Man     Dis Sux    cant go On Bebo  I Guess It Was My Own fault     ,34
6568,AdamWilliams13,The comic took too long  Now I have no time to stalk Elisha Cuthbert  Oh well  Six Flags tomorrow    er  today ,34
6606,Adamantium505,@megatron122 yes  The hot blonde that ended up dating that joe dude for forever  @megatron122 Patty McRick s grad party tonight m lady  oh and Cheech told me of a Turntable session i want to attend  ,34
6696,AddictionLove,Chinese food for dinner tomorrow  Can t wait   @strangechildx Oh  you re pretty   I love your hair ,34
6735,AdeSuryanie,Oh gosh  I m currently missing my cheer time ,34
6739,Adee_9,@natmer oh we would have sooo much fun  ,34
6919,AdoraWill,@J Gill1 oh  so i m cool peeps now  I m flattered   thanks  be blessed,34
6976,Adri_is_random,mmm just made brownies  mmm it s been raining for 3 weeks straight     it s a good thing i luuuuv rain     oh  and im watching catch me if you can ,34
7021,AdrianTequila,@pikipeter I want a JELLO shot   @ladygaga I cant wait for the new video  Oh shoot  i have good news    i finally have a grenn walls studio to shoot my chocolate season intro ,34
7073,Adrianna_Dane,@BarbaraClark  Oh  geez   So sorry to hear this    @laceysavage Oh  definitely   That is so sweet   ,34
7297,AfaDifiLahfah,Argh  Sis got a new phone   oh wells   aww shucks  tummy ache  I bet it s the thosai I ate this morning   hmph  ,34
7364,Afrodisiaq,@Sub7ero Oh  wow   next weekend   tell him I m requesting a live screw session cd  lol ,34
7418,AgeAdrienne,@HolaBrittany Sadly  he has a girlfriend   Oh @nbcconan  I haven t laughed this much in a while  ,34
7448,AgentIceCream,Someone from South Korea keeps calling me  There is only a minuscule possibility that it s me they re trying to reach  No speak Korean   @zac in ak Shucks  I should have gotten myself invited   Feeling creatively inspired for the first time in over a year  Many  @quirkydame Oh  that s certainly easy  I ll give it a couple of days until you re completely fed up  Or tomorrow afternoon  ,34
7474,Agent_Ncis,@sometimesrain oh ahaha I can t get on boards ,34
7478,Agent__99,@Dee madden  well now I m scared to change my avatar      Hey wait a minute     I friend requested Marc and you haven t accepted me      NO WAY oh my god Ed McMahon did die  I just made a Johnny Carson reference yesterday    Sad  I m going kayaking again    different spot  working ankles not really required ,34
7683,Aidaa_,This years ann dutch North Sea Jazz Festival @fatbellybella Qtip Robin Thicke Roy Hargrove Herbie Hancock etc I Need2go but so xpensive  @blackmonalisa I m international texting is expensive you know lol Sorry  @missmusze Silawny  did u see the board isn t working   @Bridget D oh  yeah I see  well just join me in the self pitypool and just wait for the arena other dates  @NurseAngie @ Mikal  3 way me please thank you in advance  @ Maxwell  oh and request more Embrya songs on tour Kthnxbai  ,34
7692,AidanGraham27, CUBASE IS WORKING OH MY GOD,34
7765,AilishLucy,sat in the kitchen cooking eggs  in such a bad mood   what am i going to do  oh my its sunny   O ,34
7793,AimeJade,My daughter is sooooo lame at sharing crisps         oh well at least thats less in my belly ,34
7959,Airashii,oh hell yes  I m in a good mood     3       ,34
8022,AishaFletcher,@mikeljohnsan oh awesome i ve been there  How come they were stayin with you if you dont mind me askin  arrrrrrrrrggggg i loooove twilight  cant wait for new moon   ,34
8140,Ajmo7,@Najooj Oh yeaaah  THAT s why I thought it wasn t tomorrow  Heh  ,34
8209,Akilah22,NOTORIOUS was Awesome  I almost squeezed out a tear  I m Halfway through my Chicago vacay   uh oh another tear  ,34
8310,AlMrCuddles,Oh by the way its dodgeball   i heart this movie,34
8311,AlOliver,@primaryposition kills you in what way I can t drink red gives me heartburn  @HolgerHaase oh dear  I ve eaten there loads of times and always enjoyed it except service is slow  @salspizza morning Tony a bit dull down here today  hopefully it ll pick up like yesterday busy day ahead  @WahooPooh  in the middle of it now @salspizza taking too long to get here so had to make a start don t worry I won t do more than needed @JasonShand sadly  maybe I ll just skip right past Sunday   only time I ve ever looked forward to a Monday     @JasonShand that d be right no apology to me either  she s is such a boldie oh I m still me just an improved version     @DianneMcAoh no  could you start your own thing up  loads of that going on around here at the moment   @kdaly100 wish I had said those two words last Saturday night  @sendchocolate me too  oh well will be avoiding the net next week until I ve seen the final  morning all  why is it Monday  feel like I ve had about two hours sleep  @chris m mason there s multi tasking and there s multi multi tasking   also not a bit organised for my trip to London  back to work  went to see Chicago Tuesday   brilliant  Aoife Mullholland was playing the lead role and she did a great job  @SteveHealy enjoy  we re up tomorrow for the International Improv with @jupitusphillip you re missing Britain s Got Talent  @cfdj71 hope you re having a great time Colin  It s actually 25 degrees in Kinsale today too hot to work  @whatswhat sian it was really enjoyable pity you re so far out  @MiriamAhern best of luck to Elizabeth  hope they re all going well so far rotten they have to be in today though  @MiriamAhern it s lovely here at the moment but not sure it ll last  @cfdj71 oh yum  mine is New Zealand Mount Cass Sauvignon Blanc    wish I had some sunshine to go with it though  @ secretgarden  oh she s a wee doll   they live in Blackrock in Dublin though so won t see them too often  my son has just returned lovely and tanned from a week in Turkey while I m as peely wally  not sure of spelling here   as ever  @murphygrainne ah no  think he s on in Dublin sometime too though morning all  went to Spiegeltent last night and forgot about the washing now it s totally drookit      @GHmltn please note use of slang  @garymac1965 I know  I m not the only one living in the house 3 others not one of them thought about bringing it in   grr @komplettie  what kind of a boss do you have at all   @fionamlryan 2 hours  could never function on that little sleep  @GHmltn was wondering how everyone managed to change it mine won t do anything anyway  what a waste of time that meeting was  I m sure all you people with hangovers will be glad to know I m hangover free  @fjkeogh hope you re not too fragile this morning  @chorale Hi Shirley   hope all is well in Canada  @HellenBach hi Helen   greetings from Kinsale  @marksvoice @fjkeogh thanks guys siobhan went to the show last night and she said it was  quot class quot   @Hamperlady happy birthday Amanda   hope you have a great day  @spiller2 yay go you Stephen  @Samkidd Friday July 10th  He s so funny  @springlamb cook will do thanks Gillian  @fjkeogh yeah I m off today  will be glad to have him back til he starts leaving dishes everywhere and eats me out of house  amp  home     @murphygrainne he s on July 10th ,34
8417,Alan_Hamilton,@NOTTinaStevens Oh dear  maybe i ll stop looking ,34
8548,AlbertoBerry,I hope we can find tickets for Lady gaga friday night at the cool haus in toronto  Woot major shopping day tomorrow oh oh lol ,34
8584,AldaSianipar,why   @vickidenisa   I m very very bored at home      oh and oh how hot it is      BORING    again   again   and all over again   whoah    wake up in bad mood    and the bad mood still stay on me until now      sigh,34
8648,Alecmonty,@rachel simmo Well done yesterday  Glad Moseley won  That and the Hartpury win are the only two positive for a Glaws fan  @dannywood My mum s b day today  shall give her a call later  Otherwise stuck inside studying on a nice bank holiday  Have a good day xxx @RetroRewind How about us old followers  lol The pc is dead  No puter til the adapter turns up  Makes studying harder  Had day off ill  Will have to attempt studying so I don t get behind  @melanie 1973 Poor you  My worries   relationships woes  Not gonna be fun  I almost wish I was working  @melanie 1973 Hope it s not too tough on you  Glad your finding your way  I think this has been a bad one for lots of relationships  @wendy uk Who runs JMUK  On the registration they don t give Danny as a choice of fav NK  @DannysGhirl Me too  had to put all of them until I can change it  Shall let them know again once I m approved  How could they forget him Want SW results  BNP so far have nearly 7  of the vote  Turn out so far 35   although that s only over two regions  Oh dear  BNP man trying to be funny  Maybe we should boycott Yorkshire until they get a clue   Oh bugger that means no more Yorkshire Tea  Have flat to myself  What shall I do  Oh look  lots of studying to catch up on  But first  food ,34
8736,Alelovebug,Oh brother  On my lunch break looking at all the pretty make up I want in the Avon book but I can t have  I lost my retainer  Noooo  ,34
8829,AlexArchie,@JanneJanne Haha  Oh well it s the thought that counted   Hows Korea  It is actually unbeleivably cold here  Brrrrrr ,34
9038,AlexRevirell,@Agent Booth Oh  you re so cute when you re uninformed   The DOM is the true shadow agency  I d have been surprised if a Muggle knew that,34
9318,Alexdrabsch,@JessHaswell oh my god  thankyou jessie I shall change that now  you are beautiful ,34
9384,AlexisRoberts,When I go to see Bon Iver I m going to smuggle in boxes of kleenex and sell them for 10  a pop    oh wait Ill need them    ,34
9416,Alexissssssssss,oh rly   aw   i saw commercials for it and he does kinda seem to be a bit of a douche I can t get twitter mobile to woooork ,34
9419,Alexkrupka,watching moto gp  oooouuuuuuu yeah  drinking mojito  oh yeahhh,34
9612,AliMcK523,We ll never know what sort of shenanigans I ll get myself into next   Really  Do I think  Ever  Oh well    ,34
9613,AliMepham,oh no  toffee s come on   #Everton Meant to be day off  but not going that way  Have appointment with Taxman at 1pm @eutony oh dear  bet your in trouble  up and at  em  Trying to make the most of a Monday without a 3hr staff meeting ,34
9614,AliMolloy,@DavidH66 Oh not fair  I ve not even had a bacon sarnie yet ,34
9643,Ali_00,@TheSteveSpicer oh my  a riddle  Depends   which book     @langfordperry very informative ,34
9676,Ali_se,@fanoou  Oh i do have moral but i m gonna be bigger if I eat at Mc donald s  is going to buy a dress at Alain Manoukian ,34
9692,AliasCT,@ALyDubLuv Oh lame  I will see what I can do  You always seem to have stuff over here anyway lol,34
9770,AlicePathfinder,Oh  it s a very interesting service  I ll taste it ,34
9779,AliceSurri,OMG  Jonas hosting TC 09  i really want to watch it but TC is unavailable in Indonesia  @nickjonas hey nick  i just watch tv and the news said you ll quit from music  Oh please don t nick ,34
9807,Alice_Reeves,Oh no  How did I only just find this out   http   www abc net au news stories 2009 04 02 2533045 htm section entertainment I m sad now ,34
9879,AliciaGroulx,Oh so tired   and it s only Thursday    ,34
9922,Alicia_Lorraine,Oh man   this cold will not leave me alone  ,34
