,username,tweet,cluster
4440,ALIking1111,@daverosin  That sucks  Going to Belleville hope you guys can borrow some stuff   was only going to see you lt 3 Stupid van stealers  Went boating  came back and got my gardening done  hmm time for some wine I think  @bombsaway5 LMAO I wanna new phone  but I can t decide Tell me how you like that one  @STEVEcraven Good Morning Steve   So freaking excited about all the amazing shows I get to see over the next week  @MrRathbone In the Bahamas with a broken ankle  That could be frustrating but I guess better then being stuck at home ,7
4841,APhigirl87,Spain is the stupidest country   that sounds mean but i have no luggage so i dont care about much right now besides going home ,7
4873,ARBetts,needs to leave to office so that I can enjoy my first summer Friday    by going to the gym ,7
4891,ARGibson,@marcjohnson That is what I would use in ASP NET however I am working on Windows Forms so such niceties are lost to me   Oh great start  train driver says the train is going to Aberdeen  the train manager thinks it is going to Glasgow  this will be fun  @AndrewRimmer More in the context of this project has been giving us hurty head so we took a refactoring sledgehammer to it ,7
5006,ASOS_Fi,@jamiepotter ha I d be lucky to go even there now  @LondonDarling will do yes  It s going to be a doubly rubbish day tho cos my mum s going into hospital for an operation  So the sainsburys bags around my shoes last night did not last   got a torrential soak and ruined my lovely glads  Getting stuck in torrential rain last night  coupled with our antartic air conditioning  is making me poorly  @ASOS Tamara I cannae my love  unless you don t want to see me working at ASOS anymore  will try and catch up @ASOS Tamara sadly probably not   everytime I see her I have style envy  at least I had her outfit this time ,7
5046,ASchneider13,so sad lauren isnt going to be on the hills anymore  my nose is still stuffy ,7
5116,ATNBroadcast,In the midst of so much going on in our lives  where does our help come from  It comes from God  our best beloved  Glory   ,7
5137,ATammie,@DonnieWahlberg  I am not sad for you  I am sad for the Aussies  @NKOTBLVR I will give it a try  30 more minutes on the computer  then I will clean for 30  @dannywood My mind is going to the gutter ,7
5151,AU571N,It going to be a looong ride without my iPod   Those V Dubs were a failure  Getting ready for work nao    Someone come see me  Good news on the Jetta  no error codes  Going to bed nao  ,7
5152,AUBB,was going to see a movie     damn friends   Is workin 4 11 30 in concessions   shit   really wishes she could not be stalked anymore  getting old   @melsaysphatdick It s blaccck  lol I think it s old it was my dad s  What kind do you havE   eww I ve got trash juice on me   feelin  like I could throw up   going to ZzzZZzzzZzzZzz  Going to walmart with carissa    ,7
5175,AUkskater4life,wow today was crazy  going to sleep now ,7
5253,AYYSTACEFACE,woke up early today had a bad dream best friend died in it couldn t fall back to sleep  Going to NYC today gonna try and see mitchel musso then going to plain white t s concert  WOHOO JONAS BROTHERS ALBUM IS OUT ,7
5318,A_F,@beanieville would be a HUGE Mrkt event if true    going thru my China Solars list ,7
5361,A_Moniki,I m claiming this week is going to be a GREAT week  ,7
5371,A_Pep,going to wrk in a bit  pretty dreary out today  and cold ,7
5389,A_Santi_C,Going 2 get his licence bak ,7
5398,A_StyleMaven,Not in the going out mood  I haven t worked out in two weeks  Going for a run  gotta get back on track  the vacation is over   Just got home from work  I m a little tired  @theeis  Thank you  @makeup vixxen Okay  U get it girl  can t wait to get my makeup done ,7
5405,A_Town_Paul,@liridrinkslysol I know  If brandon marshall is going to get traded  I wouldn t mind seeing him I green and white ,7
5585,AaronTheKaiser,is going for a run  before work   is going for a run  before work   @bimada In some other countries after passing equal marriage  heterosexual divorce rates went down  ,7
5604,Aaron_Aaron,http   twitpic com 67i90   My plans have been ruined  Morning lovers  got a long long day and it s so going to drag  Erm   Met Office  where is this rain we were predicted    Scammed  @Jameszy Had me exam and loaaaads of work  Hows it going   @colmirl Oh no  not a nice start to the weekend   sends happy things  BBQ party is on for tomoz  yay  Poker  BBQ  the pool  beer and some serious xboxing  Good times  Apprentice and BB night tonight ,7
5638,AarontWhite,Whoa   on sale for just a few hours and tickets for @smbmsp 16 at #PartnerUp are sold out  Apparently I m not going    ,7
5703,AbbeLovesYou,Another day at the waterpark  going home now  Pizza hut on the way  Going somewhere with ashley and kat   Just beasted my spanish interview  I just did my whole spanish packet and my history homework and still have time left over   April 8th and May 8th were greattt for me   hopefully June 8th will be too ,7
5829,AbbyLowry,is going to alton towers tomorrow and cannot wait  ,7
5988,Abieee,@larsvansusteren http   twitpic com 3lq8j   Oooo Yeahhh   indeed  It taste very good   Omg  I was so nervous for my exam of today  But now it s over  on Wednesday  i have my last practice exam   Now I m surfing on the web  Good morning  I m just woke up it s Mother s Day  Chatting with Anouschka  Just came back from outside  it s so hot  love it sooo  Good afternoon   Still chatting  yeaah Chatting with Tom Anouschka Joshi Lars Dewna  O my god  I m so nervous   Good morning  I m just woke up  I m still tired  but I can t sleep anymore   Doing my hair and make up  It s 25 degrees  Yeahhh Doing nothing  Tired  Waithing for going to sport  1 hour left  The script   I m Yours  Listen to the guitar  it is soooo nice  I want to learn that  and I m going to learn that   Going to Lars  and going to the city with Lars  Tom and Joshi  Byee guys  x,7
6004,AbigailNg,Where is my ed hardy t shirt  Oh no  Or   who took borrow it  Haha   for once  i m ANTI MAC  i lost my documents and there is no recovery  AT ALL   lost my check  i can t find it anywhere  there goes my money  and it s from US  so cant ask them to send again   Going to school now for my contempt fash exams  I m going to conquer the paper  Haha  Today is going to be a great day   Time to do my work  Looking forward to mtt later  ,7
6032,Abitron,is never going to wax again  cause it causes rash in my face ,7
6075,Abraham_F,@myragg I wont   @myragg I wont  Trust me i wont  I m going to go kick you   Just getting home  I m so tired   Edgar Baruch  yes   @Israel714  but you only have two thumbs   @Edgar Baruch i m 30 min early   and myra yes we re racing   i m going to beat you Gina M Bby  nah  We re hitting the streets  Yeah  Radical evangelism  ,7
6106,Absolom89,i have  200 to spend on games  tomorrow i get InFamous  on the 10th i get prototype  that should keep me going for a few weeks ,7
6220,AceLovesU,I haven t been replying to people because seriously  I haven t refreshed twitter for a while  @ZindelaYentl Sorry   @erinmcfly Thanks   Wow  A lot of lurkers @ DD365   Ugh  I m having problems extracting Kris  album   @ZindelaYentl Awww   That s kinda sad   Tweet ya tomorrow  Us Against the world seems to be a cool song  But I don t like seeing Mitchel with other girls besides from Miley   It s over now   And  I m having problems with my twitter picture  Going to bed now   @ZindelaYentl Not really released  Radio Disney s just going to play all his songs from the album so we can be the first one to hear it  ,7
6275,AcidInk,Finished chapter 11 of Georgia  I ll post it after Justin s baseball game   @cdnsma yeah  a certain song is definitely going to make an appearance  ,7
6294,AcidxKat,is getting more and more excited for going to Egypt  ,7
6332,ActingisLove16,I think Destiny has officially gone crazy    hahahaha  @BizarrePanic haha well good luck   I m going to go watch We got Married with my mom haha    and eat my yummy no bake cookies  hehe I JUST got to borrow my friend s Twilight book    I think I m going to go start it ,7
6340,ActiveGamer,@Leighlo Is this going to be an official add on   By the way  best FPS scene for Gamercize   GOW with the Berserker ,7
6405,Adam4815162342,is dreading going back to uni tomorrow    the week break was not enough  When is the Midyear break    ,7
6557,AdamTheStudent,Just took  10 off a guy who thinks he can bluff three times in a row and get away with it  Now back to showing how shit my work is  @Sbalani I can t either  You going to the degree show  I m swamped ,7
6594,Adam_Schilling,Dominique is going to be ok    the car    Not so much ,7
6621,Adamhermie,Dad s ranting on our satelite service again  Sigh  School is going slowly today  Stressed out  Gonna play some sims 3 then maybe watch tv,7
6622,Adamicusthe3rd,@Xantiriad fingers crossed for you Xan  that s horrid news  can t believe how quick the year is going  I ll be married before too long  ,7
6661,Adassa1521,Since SB 09 is a bust    next year I m going on a cruise to the Caribbean  Who wants in    lt 3,7
6794,AdelyneJazzy,ahhh  more and more followers is going away  New moon   can t wait ,7
6891,Adli_Morad,Needs a new car asap  Will not be going to Singapore  Finally watching terminator  @nsharil it was cut short  She had to rush home  Another date is in order ,7
6927,Adore_7,While going to through my purse to find nail clippers I found a hole in the lining     Good news is I found almost  5 in change   While going through my purse to find nail clippers  I found a hole in the lining     Good news is I dug out almost  5 in change   While going through my purse to find nail clippers  I found a hole in the lining     Good news is I dug out almost  5 in change  ,7
6969,AdriHoops,Can t wait to watch UP tomorrow       Perica and I are going to have lots of fun   On our way to watch UP   After a long time I m going out with Perica again    ,7
6981,AdriaandeJongh,Back from my third user test at W games    They are probably going to decline my application ,7
7143,AdryanRoane,I raced her once  I totally lost  RIP  http   tinyurl com lhgca8 I m thinking beach day  Book  Roomie is asleep on the couch  I am going so overboard at the grocery store that I know I m going to regret it later  Prolly at the register  they are meanies for posting that ,7
7172,AdventureTeam,Got ointment for my eye so all good  Off paintballing today with The Empower Programme  Going to be sore  @janetcavanagh the climbing wall at one of them  Good article  Sperrins aren t high on the NITB agenda so we only get a few FAM trips  @amcunningham that is a bummer sayin  its so new  Going to have a big bowl of chili for dinner and then get back to painting  Hmmmm chili  @D Dolittle It ll be a great gig i am sure  Not too sure how the folks of Newcastle will take it  @rainbowsix35 start following a few people and all will become clear ,7
7191,Adzi1989,1 hr and 15 minutes down   boy this is going to be a long shift ,7
7199,AeFetZ,is going to a wedding bc she has nothing else to do  by herself ,7
7244,Aerisida,Damned by TD s PTS pre determined money transfers  Going to cancel it tomorrow because I am living on the edge of my chequing account   Not a happy camper right now  I am such a bitch   why does he put up with me  I have no appreciative qualities and am stubborn as hell   Crap  My mom is giving me a really difficult time about taking a year off school  Oh well  I don t want my sister s education fund   Holy fuck  What is with all this rain   I have to work tonight also   @pirateheart Thanks  Queenie  Omg  I am so going to buy it  It s perfect for me  ,7
7296,AfRo_LaDy,is definitely coming down with a cold     guess i won t be going to hillsong after all ,7
7426,AgendaofGrace,@Cindie Stewart No    I ve got so much going on I won t be able to attend  ,7
7516,Agn806,K so secret life was interesting I would have never guessed that her dad was going to die ,7
7526,AgnetheJ,Squirting water on a dog that turns into a wolf when contact with water  It s beautiful here  I m going down in the garden to write  ,7
7553,Aguilar36,Horny  Just woke up  My back hurt  Today seems like it going to suck  Didnt run wit nicole  ,7
7568,Agustn,@ChrisCuomo people   because also I m not North American  @abcdude Abckatesnow is not a cello player  is her cousin  Now I m going to try to star an discussion between you and her ,7
7570,Agux92,Today going to horse event ,7
7741,AikoandAlley,Hendrikks going away party is today ,7
7742,AikyoBritt,Remind me NOT to stay up until 5 am  I think I do too much for everyone else and not enough for myself  I m going to start being as selfish as everyone else  ,7
7811,AimeeBell,is ill  and listening to Kelly Likes Shoes and finds it totally hilarious   urghhh Food Tech exam  I ve just got up and I feel so ill  Im ill  and i have SO much food tech coursework to do  Grr  Deffo going to start going to starbucks more  Im drama atm with @beecccaaa i havn t learnt my script  oops  Is awake  time to get ready for school   pain from d of e and I have to go to school  is going to bed  But is still NEVER EVER going to speak to @ohmygoodgrace again  she told me she s going to megazone  now apparently not   school photos  chemistry retake       Not a good day  Im booorreedd  I have a HUGE cup of tea though  yay  Doctors later  the joy  urgh  Food Tech coursework should be illegal  no joke   i m sooo happy  for no reason   HIGH FIVE  @WollysHolly  quot OO OO OO   quot    ,7
7857,Aimee_x_,Going to have a tooth out    ,7
7885,AimmPott3,going to my Aunt Kims  to help there for the day ,7
7909,AineLynn,Not going out tonite  Lady Gaga is too tired  saving ourselves for tomoroow nite  sparkling wine and strawbrerrys ,7
7989,AirplaneSarah,Curled under a big blanket  trying to study for chemistry while enduring the worst cramps I ve ever had     @ksammm OMG YESSSS  I m watching the 4th one  I definitely cried when he brought Cedrick s body back   @peytiejane OMG THAT S NOT FAIR   i didn t realize his hotness until like   today  i always thought he was ugly     @ksammm I can t go at 7  so we re going to see it at 9   Blehh need to tone up my stomach  I wish I had abs instead of flub   Fell asleep at about 10 30 last night  I am so ready for the day  It is beautiful outside and I am thankful for life   Sooo ready for bed    so much for studying  Starting bright and early tomorrow  though  Goodnight   @PatriciAsian @claire   @j4n13 @ksammm we are going to get awesome pool toys right now  Come over and swim later  ,7
8028,AishaMoreno,Going to have a romantic dinner with my inamorato ,7
8042,Aisling82,Disappointed     My daddy s going back to Belize today ,7
8052,Aisling_McKenna,@mileycyrus Will you PLEASE come 2 belfast   You and the jonas brothers are only going 2 Dublin and i cant see either of you  @billyraycyrus Would you be able 2 ask Miley 2 come 2 BELFASt Please   btw Your Cool  B ,7
8066,AisyahR,me and @giffari bumming at his place   feels going doing nothing on a monday  planning to have makan syiok later yummmmaaayy,7
8097,AjPanghulan,Going to America  Gone all day   At the beach ,7
8193,Akemi_Jazz,just saw my mommy at potomac ave    D but we re going in two different directions  but we ll see each other at home   D,7
8220,Akinimod,Back is sore from being in uncomfortable positions all day  forgot to take photos today  I m going to have to improvise ,7
8313,AlPalLucky12,going to the mall   lake was cancelled   bummer dude  gots to go clean her room   brother and sis in law come home tomorrow   ,7
8326,Al_AzZ,I m going to have a mathematics test on Monday about Pi  Can anyone help me   What s happens with Habbo in the last 2 years  Where s the old console  ,7
8361,AlainaRSmith,is jamming to Jason Aldean   Miley Cyrus is NOT country  AT ALL  hanging with Audrey and going swimming later  ,7
8535,AlbertStoddard,Today is going to be a long day  Interviews from 09 30 until 16 00  ,7
8539,Albert_K,Woke up in the middle of the night  it s 4 30 in the morning  Finishing painting the first coat on Caleb s water table  @AliBrustofski I love the beatles  Going to a family BBQ today Lots of people Going to take lots of picture for Caleb  amp  his grands ,7
8645,Alecksi,Ok so maybe we aren t going to the bbq  turns out the host is at work  sucky,7
8656,AleeBonilla,@carlamedina COOOOOOOOOOOL  you will be at monterrey   what are  you going to do here   having a dirty conversation with my bf  hahahahah @TraceCyrus watch moovieshahaa jk  talk with me ,7
8684,AleiaKali,Awake to another day   i m going to smile ,7
8768,AleshaDawn,I am still going through all the stuff in my room  there is no place to put it  I have no shelves  Doesn t get the weekend off anymore  11pm 7am shifts at work  literally  this is a FML moment ,7
8781,Alessandra5010,Is going to be in a murderous rage if she can t talk her dad into Transformers 2 tomorrow    ,7
8808,Alex226268,Its not going well    ,7
8824,AlexAlyssa,@dakotanicole   your still going on the trip right ,7
8842,AlexBeeler,ate too much too fast  target with kelsey today  going to find a slip and shoes for my vintage 1930 s dress  ,7
8852,AlexBouchet,Hello Twitter    It is going to rain  Going for dinner  tweetya later ,7
8933,AlexHeartBreakr,going out sidee in dee cold   @bradiewebbstack vegetables i think  @bradhfh  lt  add brad he likes the little mermaide ,7
9012,AlexOh_my_honey,decided the name Kiev doesnt suit that Hen   so shes now called Elvis   is going on hollliiidayyyy on wed   CANT WAIT   xxxxxxxxxxx,7
9053,AlexSevern,going to compromsie today   University assignments BUT in the sunshine   though this may have a negative effect on work production rate ,7
9062,AlexSklAnt,Just going out of Mexico ,7
9094,AlexYarber,I have a feeling today is going to be very boring   Work @ 3  till 9 30 Shaved head   ,7
9116,Alex_ITST,Going to Collingwood to relax and have fun  ,7
9122,Alex_Loves_Kath,Omg This Day Is Going Soooo Slow Lol ,7
9130,Alex_Renee,Going to Coney Island   Meet me there  Text me ,7
9132,Alex_Sayers,Now not going out today  Boo    Stuck at home for the next few days it seems Loverly day   Bit burnt hehe but tis all good fun,7
9134,Alex_Segal,@fletchernet i help represent high profile actors for their tv film theatre careers so get free tix   but not for Jersey Boys    @jessdavisuk im so jealous    you re going to LA and I m stuck in an office with Mel  xx @Melissa Johnson I m going on tues  first time in 5 months     xxx,7
9178,AlexaIsOssum,Going to sleep  Loving someone who will never know or care ,7
9179,AlexaLaura,I m starting a collab channel  It s going to be called RandomTimes5  Or Randomx5 I haven t decided yet  Own clothes day at school  Spanish next lesson Wooh  Buenos dias ,7
9199,Alexa_fairy,Going to the beach tomorrow  Blitz has been Blitzed ,7
9233,Alexander_92,on Saturday I am scheduled to arrive in London at 9am and my train leaves Euston around 8pm     i will need company  so who is going to the London Summit   @Martello26 awesome  it looks like I m going to be a tourist for a few hours before the Summit starts ,7
9248,AlexandraBecker, Going to a show opening at Jemma s gallery instead   ,7
9332,AlexiaL,am I missing something  everyone s changing their profile pics to a shade of green   What s going on peeps  am feeling very left out ,7
9370,AlexisJG,Going to pick up my car    Hopefully the ac is working ,7
9373,AlexisLeAnne,@LoriGarlington I want captain crunch  LOL I m going buy some @LoriGarlington don t know bout a pwdi today  too much homework Going eat with the fam    Homework later ,7
9385,AlexisSHall,But now I have two followers I d better say something  Erm I m going on holiday today yay ,7
9400,Alexis_Powell,@carianneccc whatever  who is going to read this besides our random followers  we are not the celebs    well not yet ,7
9438,Alexreliic,Watching the Dane Cook special on Comedy Central  LETS GO LAKERS    now watching tomorrow s game to see who they are going against  UFC Unleashed is on   yeeah   ,7
9488,AlexxxDew,So damn hot out   I couldn t stay out there anymore  I felt like I was going to combust any second  My head hurts now  Ahh I m going crazy  So bored  I don t know what to do ,7
9513,AlfieJG,@LenaAlli i dont even know now lenaaa  when you going clothes show ,7
9578,AliCook14,sooo lucky to be a mom   can t believe how fast time is going   my baby is going shool in September ,7
9615,AliMyers,Last @ScrippsPRSSA meeting of the quarter  I m going to miss the seniors  Hey everyone  We re selling tickets to Trailerpark outside of College Gate today and tomorrow  Come buy one  or two  or three  ,7
9681,AliaEryn,Arizona in 3 days   idk what im going to do today   hmm   i think ima go to my moms work and send ppl to jail   maybe i can find Jim  hehe My mom and I are going out for lunch  then going to check out possible locations for my Quinceanera ,7
9723,AliceCullen1950,watching spongebob and wishing she had Charlie back      hates that her ipod died so now she ant watch the new moon trailer before going to school   pout ,7
9749,AliceJet,Going on msn  talking to somewhone  pretending that i m happy  i m ready and drest to go to school  but i don t want to   oowwright   i m going to the brithday of abe   sema s little brother  ,7
9778,AliceStephenson,going swimming as its my last day on holiday  what is everyone else up too ,7
9781,AliceTheAllStar,@lightninglychee I m totally going to take that mindset for the rest of the day  Thank you ,7
