,username,tweet,cluster
2917,5timeschamps,work is boring  what a day want me bed twitters  @lauzc87 morning  hope work goes well on your 1st day back  enjoy the hot drinks lol  speak lates ben x @sansjulyelite what a wonderful job  what a caring person you must be  a special person infact  well done  got to go back to work ,49
3048,6pt,Supposed to be riding tomorrow  Has too much work to do today  Is beginning to consider not riding tomorrow  Meh  just got a phonecall   hi  how s your work going  i m on the beach    Grrr  has not got enough work done  won t be racing tomorrow  things must be getting serious if i m compromising fun for college ,49
3178,7believe7,Back to work I go    ,49
3201,7mdo,@eg arnous It s Work ,49
3282,81vicky,back to a five day work week ,49
3352,88sandman,Still at work ,49
3421,8leggedhorse,Have to work today     Just for an hour or so ,49
3482,92cx,Feels bad cause his girl doesn t feel good  Is at work       this is lame  Is watching a movie with his sick son  Is feelin good  Time to get back to work ,49
3549,99naynay99,going to work ,49
3573,9inchheels,I ll be back at work really soon  that will be a hard day ,49
3700,AAltmann78,Still at Work ,49
3927,ADDYUP,i cant work this thing ,49
3953,ADO9277,TIRED FROM WORK ,49
4080,AG8919,work work work    ,49
4082,AGBooth,Headin to work  I d rather be layin by the pool ,49
4191,AJ0427,The work day is almost over  I dislike Mondays ,49
4456,ALLYFASE,@PixiePaparazzi I asked myself the same question when I got up at 9 30   Work blew chunks  but what else is new  @ProSleeper Thanks for calling me back at work  you made me cheery  ,49
4473,ALX8254,Talk about a downer  I m back from Cali and I gotta work tomorrow  ,49
4483,ALZB,is at work ,49
4589,AMK13,Boring myself at work  ,49
4668,AMeyer83,Home from work  such a slow night  gonna work on a video for a bit then bed   all while missing my husband  Sadly I must leave my beloved BL to go to work for the night   but we have a date for tommorrow afternoon  amp  any spare time til Tues haha,49
4736,ANGELZBLUE,SITTING AT WORK  ,49
4748,ANNAAHHHH,Rather tired   more work ,49
4766,ANTHROCHILD87,hating work  and wondering why managers find it necessary to work people 9  days of work  with no day off ,49
4801,AOkla,likes to work under pressure  And  right now  there s quite a lot of it actually ,49
4858,APrincessH,Work tomorrow  but only a 2day working week for me    Get in  ,49
4864,AQUIN0,I think I should start on my summer work ,49
4913,ARRFdesigns,I had a great week in Orlando  Now back to work  Actually I can t complain about my job    I work at home   http   www arrfdesigns com,49
4919,ARWebb,@patricktimothyy work 3 7 ,49
5035,ASWaterfield,piont in bank holiday when you have to work  ,49
5133,ATX_woman,@Willie Day26 because I had to work   I was devistated  keep up the good work and will you guys be in Texas again performing anywhere  ,49
5293,A_Alan_L,goin to sleep and dreaming about my baby  sleep and training for work ,49
5349,A_MARIEEE,going to work ,49
5352,A_M_Y_B,Coffee DONE Toast DONE now Work  Tidying and then more work  Also  anyone else hayfevery today    I ve only been awake for 40mins and sufferin already  Aaaaaaand no cricket  aka  no money for me today  @Schofe how was the Grand Prix  missed it because of work ,49
5370,A_P_Vladimir,3rd 12 hour shift in a row is not fun  especially when it is day 5 of the week and I have to work tomorrow as well  Internet at work is down  now I have to phone tiscali and be told they won t speak to me because I m not my boss  who insists they won t,49
5496,AaranIlsley,catching up with my college work    LOL,49
5530,AaronCottrell,me   work    and thats all I do,49
5845,Abby_G_92,Went swimming today have a bruised knee  About to do dome spanish II work  About to do some spanish II work ,49
5898,AbeerALessa,back to work   missing beirut already ,49
6165,Ac3_P,@ work not feeling too well ,49
6198,AccomplishPeep,Someone pour water on my mac and now it won t work ,49
6607,Adamas7,has to work in 5 or so hours  Having a great week  And i m not single anymore ,49
6624,AdammadA,i am home and I am tired      saturday    work again     wow    still at work    what i life  summer plans  june  nothing gotta work  july  nothing broke ass hoe  august  most likely the same as the june     @courtneylyons yes i did      but i love me the time off     getting ready for work      going to have a good day     the sun is out and i feel good     ,49
6645,Adamt726,goody another day of work ,49
6807,Adevito91,has to work in 10 hours ,49
6840,AdianBlack,Going Back to work today ,49
7121,AdrienneRoyer,weekend chores done  now to get ready for Snowbird s bachelorette party   and attempt to get some work work done   ,49
7188,AdzTheMan,On the train feeling depressed as back to work now ,49
7233,Aerhiana,Stuck at work still ,49
7240,AerinEvinz, i    have to start    work    tomorrow                      ,49
7243,Aeris_Reborn,going to work  it s 3 30am ,49
7350,Africanbootie,I m headin back 2 work ugh  ,49
7463,AgentSandy,Yard work today ,49
7548,Agrassive,Off to work ,49
7606,Ahilltopview,At work  amp  busy   Hating that I can t check on my boys since Matt s phone took a swim in the toilet    Heart is aching that I had to say goodbye to my upset baby as I left for work      Hope he has a better day ,49
7747,Ailancrystal,i dont care about anything today  work will be fun   ,49
7888,Aimoo,Is bored and fed up  I hate rainy days and the fact I have nothing better to do than work  role on June 4th 13 books to read through and make notes on  5 down    My head hurts  I want to do something when I finish work but there s no one to play with ,49
8251,Akrobatik,sizzling outside  Work inside   double ,49
8418,Alan_McGrath,It s too early to be at work ,49
8479,AlannaSibbald,has to go to work tomorrow ,49
8632,AlecWebb,is at work      ,49
8696,Alejan83,Three day work week for me  Chicago here i come   ,49
8759,Aleph009,I have to go to work now  ,49
8778,AlessaDAngelo,Work Work  CheerDance ,49
8792,Alessio_lolli,Work was fun  More fun than I expected   Talking on chat ,49
8801,Alevine89,work tomorrow all day  good nightt,49
8822,AlexAgreda,work till 10  ,49
8831,AlexAttardo,Sometimes things do work in my favor ,49
8881,AlexCurlyhairs,10 more mins then i have to go get ready for work  9 5 I wish i didnt have to  Just woke up and showered        Class starts today   Bummmmeeeerrrrrrrr   @Jesyanne i ve had them for 6 years   Done with class  then work at 2  i hope its slow today  im soo tired  Ughhh so one of my co workers did not show up for work today so he got fired  So now i hqve to work all day   @TheWorldAndI @ BX  u guys like never went swimming when i was there  especially brian  @dIANElow get itttt lol ,49
8904,AlexFarrand,work  sleep  swim  work  run  nap  work  hw somewhere in there also ,49
8905,AlexFields,@bamf xx I have to go to WORK  What about you ,49
8921,AlexGootkin,work  work  and more work ,49
9030,AlexREWorld,   But only have a pic with Roger  Back to reality    Work Work Work What a fantasic day  full of L O V E   @PerezHilton I can t wait to c it    when is it out  ,49
9063,AlexSladek,Work is tiring   Im Tired  And i Have to work tomorrow   but im going to see briana after work tomorrow so thats sweet  Im Tired  And i Have to work tomorrow   but im going to see briana after work tomorrow so thats sweet ,49
9115,Alex_Heider,Work tomorrow    Only had one day off this week ,49
9136,Alex_Sunshine,doesn t want to be awake  Work  work  work  is off to work  visit me at Paradise Bakery  Is pumped to be off of work  and that priscilla will finally get on her twitter   Just slept forever  I love summer vacation  Is off to dinner wearing purple pants  I feel kinda badass  Wants Patrick to be a gay Javert  Is having a rave party in the curtains  We are not being good examples  Loves random QT runs and being hyped up on coffee with my friends  Is laying in her own bed and enjoying a good book  Perfect ending to a perfect day  Just had a feel better hug with Patrick  Yay   Really feels like I made a difference ,49
9325,Alexhermes420,had my day off work today  didnt really do shit  well about to go to bed n work some more tomorrow all day ,49
9510,Alfie2600,back to work  ,49
9552,Ali4Cali,work all day ,49
9554,Ali80s,I am on my work break ,49
9566,AliBlizz,back to work and have to work a little later than normal ,49
9620,AliRae08,    missing my MAC  Getting off work    then going to work again @ 5    I want to ride my new bike  not work ,49
9829,Aliceeee91,has got work again today ,49
9856,AliciaAnn23,Homework  Bed   Work in the am  I feel like death  Work and school all day should help     ,49
9874,AliciaGardinerr,work at 4 ,49
9890,AliciaKinkead,its beautiful outside and i have work ,49
9915,AliciaYTaylor,On my way to work ,49
10028,Aliouta,I have to work seriously   It s hard when it s sunny outside and when people are celebrating music ,49
10050,Alisha3732,At work and my feet are killing me and i dont get off till eleven          LiFe GoEs On   ,49
10164,AlitOo,My sis just took off    U  Finally    The work is done  ,49
10174,Aliweba,Off to work      blech,49
10230,AllDayBray,is doing laundry then has to go to work later ,49
10292,AllaIceland,is starting to work on a new business plan ,49
10340,Allen88,is back to work after a 3 day weekend  ,49
10435,Allie58D,its just wrong i have to wake up at 5am for work tomorrow ,49
10441,AllieAlexander,I actually lied and said I had to go in to work to avoid her  Now I sit here  Don t want to work  It s sunny  I m hiding  It sucks  ,49
10478,AllieMcNailMe,home from work  working a double tomorrow     has been up since 5 30 for work  off to take a midterm  class til 4 30 then work til 10 ,49
10488,AllieP9109,out to breakfast with the girls then shopping   work at 4 tho ,49
10492,AllieTexx,Marathon Monday in Boston me being the only person on T actually headed to work ,49
10528,Allieragu,driving to Virginia for the week with dan  missing my bf  out of work  haning out with dan   then bed because i work at 7am ,49
10551,Allison36trense,Watching England with hubby before he goes to work ,49
10644,Allixw13,work at 5  going to my cottage ,49
10721,AllyNxx91,Eating food  work @ 5  with brett after ,49
10786,Allypirelli,wanted to go to the club   dancing    but now i   m tired anyways i have to go to work tomorrow  ,49
10835,AlmanME,Must finish sermon up today before I go outside to play   Actually its work in the yard  but we won t make the kids work too hard  ,49
10836,Almanita,thinking that sleep wasn t long enough soo off i trot to work    ,49
10893,Alondo,Back to work ,49
10938,AlphaReich,Danny is still at work ,49
10941,AlphaTwo,At work    See you all at lunch  or later    ,49
11044,AlunHanford,At work  and not even get paid for it  ,49
11058,AlvesMarie,What am i doing Knit Fashion Sunshine Tattoo and Life  oh yeah   Justyna   xx just finished work  off to bed  up at 10  great   man i love work,49
11131,AlyBucky89,Work sucks     Have a huge headache ,49
11460,AmakaNneji,wishes she could blog from work ,49
11668,AmandaLohmann,Eating lunch finally then doing work ,49
11755,AmandaRoseB,Of to work  going to be a very sad day ,49
11814,Amanda_Deee,sooooooo tired of ending the night in a empty bed  Umm    off to work  i don t wanna go to work 2night ,49
11819,Amanda_Gerek,is so nauseous at work  Has a stomach ache  Mmmm delicious coffee  about to run til i drop  shower  then work  18 days til the wedding ,49
11910,Amandiina,it doesn   t work ,49
11950,AmaraREPS,Damn    I have to be @ work in 3 hrs  Do i go to sleep or work till i have to leave  I know    Im insane  Just got to work    Tired  @chneux yeah    in the end peoples ignorance just make themselves look STOOPID  and its my job to make sure that happens   I always win ,49
12071,AmberAbbott,@suebrody1 I m in Arkansas   I am labor and delivery nurse so I work long shifts   No internet access allowed at work either  ,49
12120,AmberGregston,Cant get her device updates to work ,49
12132,AmberJoan,last day of work tomorrow ,49
12255,Amberlauren08,at work ,49
12354,Amburrr18,work                amp  work                  ,49
12395,Amelia063,Back to part time work for me    For now   ,49
12427,Amelia_raney,I don t wanna go to work tomorrow ,49
12492,Amethyst06,is on a break from work   yum lunch ,49
12557,Amie_Forsyth,Didnt win the lotto   off to work tomorrow ,49
12620,Amiohh,enjoying my last day of work ,49
12710,Amonayy,At work till 10 30 ,49
12808,AmyAnneSmith,at work ,49
12983,AmyLaurenH,Outside enjoying the sun before heading back to work tomorrow ,49
13238,Amyltimmins,@Beckiethelifeof i know ahha  me too  i have 2 exams tomorrow  nooooo  when do you have yours  x grim weather  work  maybe gym  sleeeeeeeeeeeeep work was mad tonight ,49
13282,AmyyLouisexo,I have work in an hour ,49
13360,AnNaNiCoLe1018,work till 4  then a grey s marathon maybe   ,49
13483,Ana_Mika,finally off work  now to go sleep amd wake up in 6 hours ,49
13630,Anazrieth,ok     my lunch has gone 1 hour over  I feel bad   back to work ,49
13992,Andrea_pola,off to work ,49
14137,AndrewGeorgia,work for ten hours  ohhh yes please   ,49
14264,Andrew_Robert,Going to Gulf Shores  But not for fun  For work  Especially since being off means I have to do yard work instead ,49
14301,Andrewvusc,I have to work in 8 hours ,49
14363,AndyBRIGHTLIFE,@madison2293 i have to work my butt off at my job ,49
14411,AndyJOSU,there are too many boxes to go through     I m exhausted just looking at them   sigh  iphone pushed back their update  so now I won t be updating until AFTER work   well class tonight is a lil boring      Work starts in 9 5 hours     No wonder I ve been drinking so much Mtn  Dew  hmmm    Can t sleep tonight     Bad news since I have to be at work in  lt 4 hours     I m thinking all nighter  time for sleep  ,49
14502,Andycatron,Work  lt  Prom Dinner with friends    ,49
14550,Aneiszka,At work again    I just ate an orange    it was good ,49
14586,Ang4him,It is Fri  of Year End  amp  I don t have to work this weekend   1st time in yrs I ve not had to work late at YE   Sorry 2 my friends who do ,49
14703,AngelKim728,Worried about work ,49
14723,AngelOB520,Won t work for me cause I m in Canada Alli   Thanks though,49
14790,AngelaCGonzalez,Don t wanna go back to work tomorrow    ,49
14877,Angela_Baker,is stuck at work on this beautiful weekend  ,49
14914,Angelbchgirl,And about to go to work  so can t play with it till I get off  Waaaa,49
15053,Angellus874,I m awake and i can t fall asleep  Have work in a few hours  ,49
15071,AngelofApathy,Off to work   BBL,49
15126,AngerM,my vacation is over  back to work tomorrow   ,49
15368,Aniabelle,Work  Work  Work   ,49
15387,Anijira,doing work for university ,49
15390,Anika32804,my weekend was AMAZING   wow     now back to work  ,49
15419,Animaleante,@fabianelima  no youtube for me at work,49
15507,AnitaLH,Getting ready for the day  Work  work  and more work  Hot today  No boat ,49
15571,Anjas_Welt,Have to go to work now  ,49
15582,Anjelicaaaaa,have to do so many things before work  but there s only one thing i really want to do  bruce on pinkpop tonight  and i m at work  it s just horrible    bruce at pinkpop tonight  and i m at work  it s just horrible   ,49
15587,AnjieRicketts,Going to work          ,49
15623,AnnFromHB,Did a little work on the web site  much less than I had hoped Lots of interruptions   best laid plans of mice and men More work tomorrow ,49
15670,Ann_Travis,back at work     and not in the mood ,49
15835,AnnaMolly77,Work in two hours     Where did my day go ,49
15982,Annabizzle,Its impressive how bad I failed  but how I am totally going to be able to walk tomorrow  How is it sunday already   this is the first time that I come home from work and don t immediately want to collapse on my bed    I should do chores  Just got to work    Let s see how my first day goes ,49
16307,AnnieVale,Got lots of work to do    ,49
16336,Anniebug11,watching Happy Feet and falling asleep  Long drive back to Ohio tomorrow  sad vacation is over Hospital to get lab work done and to fill out some paper work for my surgery that s Monday   So nervous ,49
16347,Annielacey,dnt finish work till 6pm ,49
16430,AnnyChung,@taylorswif13 the link to the video does not work ,49
16440,Annyvette,Stuck at work on a beautiful Sunday ,49
16461,AnonymousGirll,i m at work right now  ,49
16564,Anthiom,I wanna still be in my bed not on my way to work  Day at work done   Now an hour nap then work on the door  Ok I got out in the sun and just had a salad  I m such a good boy  I will be a fighting machine very soon Oooo I just hit Scott wiv an elastic band   http   twitpic com 7ggco,49
16574,AnthonyAN,work till 5         then a project,49
16586,AnthonyDJames,Needs to get back to work soon   But I do my best work late at night ,49
16645,Anthony_Mills,Have eaten all of the food i packed for work and still sooo hungry ,49
16659,Anthonywilcox,@pintsize0101 your links never work anymore  ,49
16720,AntoineJames,Just left from shooting models for OC Hot Models casting    now I m at work  @amytranxo aww no fair  I don t have any of that at work  No Internet at work   this is fucking sucks   ,49
16740,AntoniaClark,now only 2 hours till work   sad panda ,49
16828,Anvarner,Late for work  HAPPY MOTHERS DAY  Off work early     And i mean that in more ways than ahead of schedule    Its 3 AM ,49
16938,ApexOfLight,I dont want to get outta bed to go to work  #notcool  when u have to work while your girlfriend gets to go swimming and have fun ,49
16975,Apluscatering,is at work missing the outside world   see ya at midnight ,49
16983,Apolaustic,work work work this week ,49
17106,Aprevite,@dwhorton I guess sick  I was fine last night but when I woke up I felt like ass  Still have to work too  Work is already going poorly today  ,49
17224,Apuan,At work on a Saturday  What more can I say     at work on saturday ,49
17282,Ara1162,WORK    lunch is over ,49
17588,AriannaJameson,Off work   Biggest headache of my life right now  ,49
17627,Ariel6,Work is busy   ,49
17807,Arkonen,Where the hell did the weekend go so fast  It literally feels as though 4 hours ago I was at work    ,49
17833,ArlingtonH,at work  wishing I was still sleeping   just finished activating a software title for one of my many customers      work is really boring  ,49
18224,Aryv,i m so tired  work was stressful  i injured a customer  i didnt talk to @heykari all day  ugh  and now i m going to sleep  work at 9 am   @iamjersey me too   just lsaid goodnight to Stefan  I had a lot of fun though  @brookebaughman I m sorry boo  nixing the movie  going to read a book instead  then pass out  work at 9  @heykari why haven t you called me back  now I have to go to sleep bc I have to work at 9 and so I can t talk ,49
18275,Aselb,It s too perfect outside to be at work ,49
18480,AshaleaMay,currently at work   ,49
18813,AshleyBlaine,@MrPapagiorgio at work unfortunately  where u at G  On my way to work  what s goin on tonight   @jazzy2fresh the life of property management jobs  what time do u work and til what time @MadisonAvenue22 I wish I could go but I m just getting around home now  @iamtheincrowd haha oh lil sis   I m sorry  Off to bed   work at 12  but gotta wake up at 10 30    I m takin L s left and right  I want @JanelleMonet to follow me  @missberrytoyou omg I wish I were going on a cruise   have fun be safe ,49
18841,AshleyCuthbert,Going to work sucks on beautiful days  Work is so hot and shitty  I have the worst luck ever     Ewww a huge bird took a dump on my window  They know where I sleep    ,49
18944,AshleyLiz2523,Going to work nights AGAIN   FML,49
18967,AshleyMaria,WEEKEND      that means you have two days to get all the stuff done that you couldn t do during the technical work week ,49
19051,AshleyShaw12,Work  work  work   Jazz festival tonight with Greg ,49
19118,Ashley_LaVette,going to work ,49
19155,AshleyatRP,@drusho i found you  i m so glad i got the chance to work with you ,49
19170,Ashleyinthesun,SO    my work official sucks  they blocked facebook completly    but not myspace  amp  twitter  WTF  now i actually have to work   gt   LOL,49
19185,Ashleymc6,At work  I can already tell how exciting my night is gonna be  If something doesnt happen around here im gonna fall asleep  stupid wireless    Time to go to bed   work in the am  not looking forward to it since its supposed to rain all day  had fun tonight   but it sucks that it had to end cause I have to work in the am  I probably should have taken my book bag out of my car before I let my sister use it  since she s still not home and I need my book bag  Not looking foward to class today    im probably gonna fall asleep since I barely got any sleep last night   ugh   time to leave  I just had the best nap lol    I wasnt ready to get up but I gotta go to work soon  Time to go to class  definitely gonna need a nap today thanks to that stupid bird  1 hour and 10 minutes left   of course I have to work in the morning so I cant go out tonight  Time to go shower and then I probably should go to bed   work in the am   not looking forward to it  I hate my alarm clock  it does this thing where it wakes me up really early on a saturday morning to go to work  Welcome to hangover city   population  me       time to go to work  Somebody kill me now    im hungover  tired  and bored out of my mind   Time to go to bed    class in 7 and a half hours  Its so hot out   I really want a beer but I have to drive home  Next time I decide to lay in the pool all day im definitely using lots of sunblock    got a killer sunburn today  Its gonna be a long night   I ve been here 35 minutes and im bored already  Apparently dropping my ipod down a flight of stairs makes it not work  today s forecast    more rain   Gotta go to work soon  looks like im takin  my paretns car since mine decided to die on me this morning  Its 7am on a saturday and Im up  I cant wait till things pick up at work so I dont seem so unhappy   Im usually a very happy person lol  @electrosexxual Hope your night gets better   Yay the sun is shining    Goin  to have a nap  Yay for twitter deciding to work on my phone today ,49
19208,AshleyyFluet,my job fucking sucks  work till noon  ,49
19273,Ashmeee,its still at work ,49
19302,AshtinM,Done with work  had the best weekend ever  Ha there was a lot of laughing ,49
19354,Ashy_xx,Omg i sooo dnt wanna go 2 work 2moro going 2 get teased soo bad 4 reversing n2 a work mates karr ,49
19498,AssileBeydoun,work work work ,49
19664,Atinehs,I had mad fun and now its over   gotta go 2 work  ,49
19789,AuRy17,tried to dig     didnt work ,49
19810,AubreeSutton09,Work 9 6 ,49
19826,Aubrey_Kenna,At work   Don t get me wrong  I love my job  But I REALY love vacation  Even if I am just sitting at home  not at work ,49
20177,AussieLiz,The sun is shining and I m stuck in work  Only 12 hours until work    Time to start thinking about ironing,49
20481,AveryHall87,Work in thirty minutes  ,49
20935,Azeryk,is off to work soon ,49
20936,AzevedoInacio,Work a lot    ,49
21068,B2Annie,off to work   only 2 more days of work for me  ,49
21145,BAJ1,@twin starr my work laptop crashed today im not sure if i can get my files back    my whole year s worth of work  i love my age where i can talk to my parents w o drama   1 pt for adulthood ,49
21181,BANKS34,Gona b a longg day  My back hurts n I m at work  Get off at 1 then back to work in the garage   u gona come down to help  @cuhdizzle,49
21292,BBeLaInE,So listless at work    Is it just  me or the work     Sian     ,49
21440,BEA_Thomas,Wishes he had something more interesting to tell you other than he still has no desk @ work   ,49
21474,BER123,Back to work  What a joy  ,49
21490,BETTERIDGE6,going to work ,49
21500,BFG_of_Devon,off 2 work soon  morning twitter land off 2 work soon  hope every1 has a gd day better then i do  b bk on later wen i ve finished work till then gd bye,49
21645,BJOmalley,Work is stupid boring today  ,49
21663,BJxoxo,is at work  ,49
21815,BMajor09,Just got off work   its been a long day ,49
21833,BNAYSHEA,Is exhausted from work and swimming ,49
21896,BORKOYz,no more lunch break back to work  ,49
21907,BOSSY209,Work on a Sunday    Gotta do what u gotta do  ,49
21941,BProctor7,SiGhs  About 2 go Work Out   @solangeknowles Yes the bootleg Worksheets work  Thats how my mom did me   amp  Now everyone LOVES my Handwriting  ,49
21961,BRANTbass,Got to leave work early cause we were slow ,49
22040,BRYTHEMAN,UH  AT WORK ,49
22184,BULiz,work starts monday ,49
22255,BYTCH6669,WOW  I have some work to do   too bad it won t take me very long to get it done  ,49
22274,B_Daley,At work ,49
22307,B_Ri,@marvelvscapcom doesnt work already ,49
22431,Babes4986,Back to work and its Monday  Arg,49
22464,Babirainbow1,Work my ass off today     ,49
22465,BabixJenn,@ work till 5 ,49
22662,Babycakes20009,in work ,49
22893,Bagik,off to work again ,49
22948,BaileyBadass,work  stealing food ,49
23087,Bally30,monday blues  back to work 2nite after having a lovely week off  ,49
23107,BamBamAtYouse,work in 3 hours ,49
23120,BamaDanO,is at work on a Saturday     booo   ,49
23148,Bambi2609,back at work ,49
23231,Bananamanda8801,Wishing Saturday had not become a work day ,49
23275,BandusGeekius,Yay  Work is crazy and my shoulder hurts real bad  Woot  IT S GINGER  Woot work  It kinda sucks right now  Work  Work is good  Work   money  But work means not being at home ,49
23542,BaristaWho,Not a good day at work  ,49
23819,BattleshipMatt,Off to work   overnighter   sleep will come on tuesday ,49
23898,BayouBikers,another work week  ,49
23930,Bazzelhume,bloody shattered after a weekend of painting  but back to work now ,49
23994,BeAnKh,Enjoying last day of holidays    back to work tomorrow ,49
24018,BeKalerBlake,@21five thanks     i m about to switch so your work is done ,49
24134,BeakyO,I still cant work this ,49
24237,BeastLore,And now I m at work ,49
24240,Beast_Ricky,my phone doesnt work ,49
24250,Beastmode352,At work finishing this double shift ,49
24345,BeautifulL0v3,phone is currently not working   work  stupid phone  work ,49
24347,BeautifulLight,By the way  my work involves social networking marketing so I have to know how they all work and use them  ,49
24474,BecBrown81,still at work           ,49
24499,Bec_Edwards,@ashleybartlett  let me know if u end up at work tomorrow,49
24560,BeccaFaulks,Goin to college to finish my course work ,49
24639,Beccaaaa18,DARN YOU DELICIOUS CARMEL FLAVORED COFFEE  FOR MAKING ME STAY AWAKE MUCH TOO LATE   Early to some people   seeing as it s 3 30AM     Going to work out   then showering   and then going to work   Why   why do I have to work on a day like today    ugh   ooh  100th update  ,49
24677,Beccawalshe, exams start Tuesdayy shitting ittt            work work work work work Fun ,49
24723,BeckTheBest,Watching come dine with me making me rather hungry  Everyone has gone out apart from next door s baby so i could get some sleep  Is catching up the on britain s got more talent that i missed yesterday while i get dressed for work  Lunch time  Not that i have food to eat oh well i finsh work at 6 not long at all     Off to work i go in a great mood the sun is out and im going away for the weekend  is up i really don t want to go work today the weather is to nice i have a great weekend shoping sun bbq drink its been great ,49
24724,Becka0629,WORK ugh ,49
24777,Beckiclark,Haha who is addicted now   What a shock  Chris  aww  isn t this series a good one  @RachaelPorter18 Shift over  Ice cold shower  now sat in the sun drying off  But has much work work work to get through  before tomorrow morning ,49
24795,Beckii94,i m going to cry    nothing will work  Boredd    Nothing to do ,49
24845,BeckyBaker714,work today and tomorrow  blah i have no life ,49
24879,BeckyJayne69,is tired in work ,49
24896,BeckyM09,@ work    ,49
24906,BeckyMillerWV,At work after a week s vacation   Homw from camping  laundry and dinner done   Time to get ready for work tomorrow  ,49
