,username,tweet,cluster
10102,AlisonLMoss,@KiaChenelle it was a great night  now i need some rest  it is raining and chilly  i just want to say that i am over this weather  ,48
10649,AllmiNe79,Hope everybody has a nice Sunday  It s gonna be raining here so sucks for me ,48
11100,AlwaysThinknAbU,bored    its raining  nothing to do woooo goin shoppin woo wooo haha  woo  lolz  ,48
11143,AlyHolt,is having a sadface fest because its raining and he left school early ,48
11257,AlysonHale,It s raining ,48
11320,AlyssaMARIECamp,Day 4 of the bridal shoot   And its still raining out  ,48
11631,AmandaKayArt,Its raining here and no sunshine  ,48
12065,Amber2203,work       and its raining ,48
12411,AmeliaLewe,It s raining raining and raining   it won t Stop  eating Dani Sahne  @LeeTheLotus I like your picture  i m sooo full it is raining outside after lunch shopping with parents  I love sunrises soo much   Listening to wonderful Music and falling slowly asleep  @JuliM13 thank u  hope u will have it too    At vanni s house with Chrissy  ,48
12735,Amosphotography,Raining today ,48
13374,AnSop,it  s raining again  at home its the same so homesickness isn  t really neccessary    lol ,48
14059,Andrej_Jawein,@shifty win   twittering again   I m waiting for leo  we re going to my cousin s place today    and it s raining      ,48
14060,Andrenaline,Getting shrimp   and needing food  Raining at the park ,48
14464,AndyWhyteUK,Can t believe it s raining so hard    I wanted to work on the garden today  I ll have to watch the Grand Prix from the gym instead    Can t believe it s raining so hard    I wanted to work on the garden today  I ll have to watch the Grand Prix from the gym instead   ,48
14649,Angel7368,It finally stopped raining   ,48
14985,Angelicathrine,Simple things are FREE  Raining in the PI  I need to get my laundry in a while  haha ,48
14991,Angelicza,It s raining  How i go outside for work    ,48
15151,AngiV23,WHY is it raining    Grrrr  no IPL then     ,48
15386,AniishaSeth,back from the cottage and really tiredd    plus it was raining today ,48
16032,Annaxx93,sick  and its raining  just my luck  i just slept for 2 hours but now i feel even more tired then i did before ,48
16132,Anne_miek,woke up early    think i am gonna start with my english talk  S i hate talks   and really in english           it s raining men halleluja  no just kidding i wish it was    but it s just raining rain   ,48
16267,AnnieHaller,it  s raining all the time  please no exams  @ashleytisdale why can  t you stay any longer in germany    or maybe you can take me to LA  that  s much better   ,48
16309,AnnieViAma,Its raining  I can t fall asleep ,48
16349,AnnielleL,i dont want to go outside   there its raining and cold ,48
16398,Annnie13,At the beach and it s raining ,48
16619,AnthonyONeal,It s raining like cats and rough dogs in Florida      The doctor has officially put my sister @lisamcclendon on voice rest  ,48
16928,ApeTOWN11,My baby is leaving me for a couple of hours  @kminnetonka I heard it s been raining bad I was gonna come get tatted but not in this rain ,48
17238,AquaLilly,Heey   so bord campin was like wtf   it was raining all the time  love  ya all xxo,48
17504,ArghDoubleEm,eating some well tasty pasta and wishing it wasnt raining ,48
17723,Arijalda,It  s raining        ,48
18563,Ashesleighdown,Day 2  Now in cali        its raining though    So sad  How am i gonna get a tan  the weather just is unwilling to work with me   A Leas,48
18819,AshleyBrown216,I finally have a Saturday off and its raining  No fun ,48
19553,AstroVerena,As soon as the Moon had ingressed Libra Anne helped me getting everything ready for my mother in law s arrival  It s still raining here   is no option either   would most likely stick to the chair  LOL It s gonna be raining for the most part of next week   oh well  ,48
19854,Auder256,@NickkkJonasss the better question is how are you doing  It s raining here so can t go outside ,48
20077,Aurea_Mercado,its raining hard here even if its summer   Sigh     playing games online   just finished chatting with my close friend He lives in Arizona right now  I m so jealous   lol  ,48
20548,Avoca70,12   C  raining cats and dogs  sigh   ,48
20684,AxStaffer,I just met @NathanFillion  he s such a classy guy   is home again from raining Sherwood Forest back to sunny Cambridge ,48
20860,Ayreoman,Hostel breakfast is dec  it s raining loads here ,48
21084,B3X_x_x,Helloo  Its Sunday    5 to 6    and    raining ,48
21087,B3cky_B0o,I just hope it doesn t rain on my bday or I m going back to Brooklyn  I will be pissed if its raining there too ,48
21265,BBREBISZ,It s raining and I ve got race for life  Watching one tree hill with someone special  x,48
21361,BCTsuperstar,Catching up on the tweeting     Raining again ,48
22084,BSCWORLDWIDE,@ebbandflow40 WORDS OF WISDOM TO LIVE BY  YOU GO GIRL  @pastorwill It s raining in Florida too ,48
22262,B_0_0_N_3,This place was nicer when it wasn t raining    ,48
22653,Babybeccy,wanting to go to the city but its raining  gotta do homework 2,48
22720,BacciBall,Glad the cubs cards game got rained out yesterday   I d rather enjoy it in July   when it s not raining   ,48
22862,Badty92,It s raining in Hungary The weather makes me sad  Mother s day   in Hungary   ,48
23693,Basildonboy,a sunnier day than expecte but raining now ,48
23942,Bballsta,WTF it s raining so hard out baseball game canceled ,48
25122,Beeeeex,im hating the fact that its constantly windy and keeps raining ,48
25271,Beka_Glam,i want to run   its raining   just got my hair done    sulks by the window  ,48
25447,BellaBeean,Its Raining Just Now  But Im Going To Work At 4 30  Thats Not Really Good Either  But At Least I Wil Be Out Of The Rain   lt 3 xx,48
25496,BellaLola,It s raining    the rain makes me gloomy  Hey to all those people from ONDT       ONTD is the place to be ,48
25578,Bellacullen222,baaaah it is raining  I hate working  I didn  t know how much time I had before     still sick    that sucks ,48
25726,Ben987,is loving the fact that it is sunny in London  and still raining in New York  Glad to be home  but still sad to be gone ,48
26094,Bentycakes,Break from work  Yay  But it s raining  Wants to do something today but doesn t know wat ,48
26259,Bertcocu,Went to Groningen yesterday  For the first time since 2005 at the Martini Regatta    raining ,48
26449,BethSmith1805,@mcflymusic Sunbathing    Is it not raining   not fair ,48
26508,Bethany19041993,Why is it raining outside  does someone really hate me  i ve only just put the washing out ,48
26657,BetsLavallee,  why does it keep raining in south florida   ,48
27286,BigHairyPussy,Still raining  ,48
27446,BiggDame,Its fuckin raining  I was goin to take the boys fishing smh ,48
27520,Bijoux102,wow it s raining AGAIN ,48
27645,Billiejoe3,It s cold  I need some kind of breakfast    It s raining  off to work experience ,48
28256,Blackie36,I want a whale  It s going to be a  tiring day  I just had breakfast outside in the garden  It s still raining but I was hidden under the balcony  Good morning Tweeple,48
28552,BleepBleepBloop,It s stop raining  Kanye West should body with Santa Cluase ,48
29210,Bncngoffthwlls,@signingmom  no spring here in Alberta either   Windy  raining and only  7 today  ,48
29292,BobFarrell,@lucecannon  Not raining in New Malden  Stuck in the office  though ,48
29352,BobbieCavanaugh,I m going running  I don t care if it s raining  I can t stay inside anymore  It is supposed to rain in NJ for another week ,48
30808,Brant_Ivey,it s raining in wrigleyville ,48
30889,Bre77,Its raining ,48
32082,BritkneeBee, kinda chilly but the sun is out and its not raining  http   twitgoo com 7alc,48
32611,Broidz,it s raining    ,48
32848,Brookie9,Please pray for my best friend  Brooke  her papa passed away last night   Not good  its raining and i have a headache and the party is tonight  ,48
33332,BteRiele,On my way to work  It s raining ,48
33821,Burningrage,Definitley late this morning raining soooo bad when is summer gonna be here  ,48
34493,CCAMovies,Wow I ve still gotta wait another 4 hours for my video to upload  Holy crap I just woke up gotta go in town to get a flip cam but it s raining ,48
35295,CORRNFLAKES,OFE get s sick  HOLLYSHIT  wth   it s raining ,48
35563,CUPCAKEBEA,@icroyaltyy Yeah  it s supposed to keep raining tonight   I don t want my prom night ruined     Hopefully you feel better though ,48
35791,CabanaRama15,Home finally  Hungry  needs food  mad cause I might not get pizza today  Hanging out with brandon  its raining   ugh  ,48
36169,CaityLove,@mirabira hahaa  I was such a Callica shipper  Shame the shit went down   Its raining  its pouring        the old man is snoring  ,48
36859,CampingBled,it s raining cats and dogs  and the forecast does not look much brighter   raining now  around 10   C  guests decided to stay   great weather and plenty of free pitches here at the campsite   tomorrow is Nordic walking day at Bled from 10am on  ,48
36891,CanOfBeans,Big cup of coffee then back into garden  Lots to do  and it s raining ,48
37504,CaraValliere,is sad it s raining out ,48
37974,Carlosdortiz,Good morning  http   myloc me 2Nyt is raining  Watching two and a half men  @valensucre93 hey ,48
38091,CarmelJim,Raining and gloomy here  Had to put the Jeep top back up  ,48
38368,CarolineRang,Is in karlsta in my summerhouse with my family   AND IT S RAINING     ,48
38437,Carolyn_Jenn,@sarahbatty 2  and raining,48
38932,CasseyPatron,I m making a blog and it seems like an article  I dunno why   Gosh  It s raining cats and dogs here in the Philippines  I love the rain   I m so so happy hearing some good news  ,48
38952,CassidyElliott,Spending today with Daddy at home   No walk cause it s raining   ,48
38966,Cassidycutie,had a great night last night  its raining    ,48
39138,CatBud,Oh no  it s raining     Back from teaching at Theatre Cats  Tuna pasta salad for dinner now sat in the sun ,48
39395,Catherine_T,hm    so funny me         It s raining hardly in Belarus Uhh,48
39431,Cathor45,its raining very hard and i m sick of it ,48
39579,Catsware,Grrr    ready for #geocaching but currently it is raining cats and dogs    after a full work week of sunshine ,48
39874,CecileNguyen,I m bored  Sun it s not present in a sky    I deppressed so much  I want see the SUN    In France  Today it s raining ,48
39923,CeeBreezy,@LoBosworth I Wish I was there too  I m in the Bahamas  it s raining  tear  ,48
39985,Ceirysjewellery,It s a bank holiday and it s raining  @ItsJustaRide  thank you he is rather cute ,48
40136,CellyBourne,Is super sleepy and  woke up too early      Yay     No more raining       Lol but hey  at least it felt good at some point right ,48
40246,Ceri_182,@jadehansen @tommcfly haha is it raining with u Jadesen  Although were probably gunna get it ,48
40274,CerysLeanne,ahhh at the lido and its raining  ,48
40589,Chanayaa,Then it just HAD to start raining here  ughh     via @dusktallon  haha you died   what did you do at muskoka,48
42316,CherScore,On our way to another grad open house  wishing it was not 55 and raining ,48
42570,ChessieLeRoe,cant upload picture   so sad    yeb    Its raining and I just feel like  sweet    everybody is going to sleep now  except me  Its morning here     ,48
42608,Chew55,Its raining  ,48
42744,ChiaraSimeone,@brittany bucher That would be fun   I would say when it isn t raining but other than that I don t have a life   Next week  you tell me ,48
42826,Chicagotacoman,Its raining in Chicago today   ,48
43385,Chockyboy,@mollyandmo    purr    right back at you  headbutts  my friend     purrr    raining all day and have had the electric blanket on high  ,48
44016,Chris_Teixeira,Its raining so hard that its hitting the window in my office ,48
44119,Chrissie_Gibson,Wanted to got to the Strawberry festival today but its raining ,48
44218,ChristaTnpny,I m at work    then get my hair cut   then off to the gym   It s still raining    ,48
44331,Christie027,why am I awake so early  Ughhhhhh   Today is my bio regents  my school makes us wait outside for a half hour before going in  it s raining   Can you say FML   Going to the RIte Aid with mommy  I would drive  but it s raining  Grrrrr  ,48
44366,Christiena93,Its raining its pouring  BORINGGGG and even more I m staying at my house alone ,48
45066,Cicter,@lisaajonas   I ll do hope your day is gonna be as great as mine  But it s raining though ,48
45123,Cilla28,Great  First day of my 4 days off and its raining ,48
45514,ClAiReLaV,but not this sunday   next  stupid finals are raining on my parade allllll week ,48
45776,Clare0725,need to walk the dog but its raining ,48
46056,Clayar,It  s raining  European championship gets closer  Just 2 month  And my horse is still lame ,48
46104,ClemenW,66  F  and raining     @MDPCMAnaG I am having the same problem     There is free fruit in the cafeteria this morning   They are not going to wait until 11 ,48
46227,Cllsapple,It s raining     ,48
47527,Cookie__x,Its Raining ,48
48147,CouldBFree,Today started out so nice and sunny  Around 1pm  it started raining     and still hasn t stopped  ,48
48477,Couvinha,Supposed to go to the beach but then it was raining    ,48
49365,CroMagnon2009,It s spring alright   It s raining cats  dogs  and hippos   ,48
49445,Cruellaaaa,@GClooney61   now i will go to my work  its raining but i hope it will be better later   see you     ,48
49561,CrystalAmor,Sitting on the computer bored as  raining still nothing to do ,48
